rowname,e7107,bort,theoretical,actual,bortrev,e7107rev,amplified,dampened,reversed,effect,interactionFDR,baseMean,ext_gene,gene_biotype
ENSG00000089234,-1.55521258159437,0.8858407904503786,-0.6693717911439915,-2.0608369038937533,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.5427615731465905e-42,1462.8818206420765,BRAP,protein_coding
ENSG00000170248,-1.2227730662400358,0.7386320533587518,-0.48414101288128397,-1.794375470515185,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,6.778962500849531e-42,5408.426788867546,PDCD6IP,protein_coding
ENSG00000173890,-0.14327849820740562,-1.9439187072841244,-2.08719720549153,-0.07704527538192799,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,6.779630691694792e-42,987.2070174773112,GPR160,protein_coding
ENSG00000116990,2.407184924528072,1.0623425392699444,3.4695274637980162,0.7655210810838179,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,7.407864312449133e-42,156.7575142824729,MYCL,protein_coding
ENSG00000169718,-0.7287047835310808,-1.35114909756191,-2.079853881092991,-0.7913314037218413,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,7.674383043327119e-42,3350.3650205068807,DUS1L,protein_coding
ENSG00000271738,-0.2903804601813946,-1.3711657247123263,-1.661546184893721,-0.25346450294203954,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,8.32846643696083e-42,680.3056471803396,NA,NA
ENSG00000188283,1.8990487384449573,1.0222805620510622,2.9213293004960192,1.2535248447582097,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,8.448641296323266e-42,1169.0925734789892,ZNF383,protein_coding
ENSG00000131650,-0.8759165954304726,-3.1141604226634163,-3.990077018093889,-0.5927703355243266,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,8.485766916921628e-42,185.75550166380762,KREMEN2,protein_coding
ENSG00000163714,-0.9445201988851059,0.866839177822221,-0.07768102106288488,-1.3033611030582137,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.0299652156499513e-41,5781.5200236759865,U2SURP,protein_coding
ENSG00000088179,-0.30561837086311083,1.3132313275574203,1.0076129566943095,-0.42534324006005547,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.253935681625661e-41,1615.7858346373287,PTPN4,protein_coding
ENSG00000213465,-0.6710760997782341,-0.8834901683020645,-1.5545662680802987,-0.3932562759548985,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.3286046014450457e-41,1692.1218570231545,ARL2,protein_coding
ENSG00000171222,0.5587440307038428,-1.5921316298756298,-1.0333875991717871,0.651983490338927,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.3804979904179084e-41,1581.8769880044663,SCAND1,protein_coding
ENSG00000101447,-1.230780933222725,-0.7245315373945028,-1.955312470617228,-3.1137760352231543,FALSE,FALSE,TRUE,FALSE,FALSE,amplified,1.4422837044575515e-41,5273.85132284065,FAM83D,protein_coding
ENSG00000116353,0.43083837534436376,-1.1312439100839562,-0.7004055347395924,0.6186679888235554,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.5787729015776134e-41,1143.4356490529449,MECR,protein_coding
ENSG00000183520,-0.5159248989306364,0.920575316990096,0.40465041805945956,-0.7925205441436246,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.5991738281054337e-41,8680.037663858808,UTP11,protein_coding
ENSG00000168961,-0.9457850815271982,-1.144026513946842,-2.08981159547404,-0.5944026093719195,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.01920494273051e-41,624.1622346509527,LGALS9,protein_coding
ENSG00000145088,-0.7608544690493252,1.7849937967850857,1.0241393277357607,-0.9858270410018347,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.108509084574936e-41,337.86033955477,EAF2,protein_coding
ENSG00000143067,-1.2265977348188974,0.9744117753775773,-0.25218595944132016,-2.8548075444346943,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.249128243263805e-41,365.1075200912951,ZNF697,protein_coding
ENSG00000091490,-0.29173208777000764,2.0072342109631296,1.715502123193122,0.1522814183145457,FALSE,TRUE,FALSE,FALSE,FALSE,e7107rev,2.442222092938385e-41,2293.3168361391868,SEL1L3,protein_coding
ENSG00000099795,0.25748975798856616,-0.7459988974178215,-0.4885091394292554,0.7659343691431144,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.551246340310093e-41,6871.371391570418,NDUFB7,protein_coding
ENSG00000103018,-0.9771817799455523,0.5451551839883626,-0.43202659595718973,-1.4728081013656025,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.2592591052562114e-41,7038.059076879047,CYB5B,protein_coding
ENSG00000132950,3.8438326049199008,1.0178469039576734,4.861679508877574,3.408856700997396,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.2767555011766254e-41,3734.85851451549,ZMYM5,protein_coding
ENSG00000166181,-0.919361585130221,0.9885409576114552,0.06917937248123418,-0.9963060728191719,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,4.0342550624403856e-41,16432.40618643203,API5,protein_coding
ENSG00000044115,0.15776154735571501,1.6926327882504077,1.8503943356061228,0.08728074187274204,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,4.4390736172555854e-41,5640.410822807136,CTNNA1,protein_coding
ENSG00000158373,0.8489982096054149,-1.8751411732059162,-1.0261429636005013,1.0771976305804412,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.927812518446843e-41,332.17160007059465,HIST1H2BD,protein_coding
ENSG00000160886,0.07548376167509957,1.77849298471942,1.8539767463945196,0.6133043963911247,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,7.064379818491708e-41,2497.5706504972522,LY6K,protein_coding
ENSG00000164096,0.5273798433698614,-0.8850691178425582,-0.3576892744726967,1.1070364474311072,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,7.10634107867476e-41,3276.2867854303718,C4orf3,protein_coding
ENSG00000104915,0.0818578105392517,-0.7747853106918735,-0.6929275001526218,0.36681337365921746,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,7.946103001514963e-41,5385.103083085153,STX10,protein_coding
ENSG00000177156,0.4629086606220728,1.2216140252942527,1.6845226859163254,0.6575088507458884,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,8.035649085391332e-41,18266.571279432734,TALDO1,protein_coding
ENSG00000178531,-0.9033110177778217,-2.640990141748129,-3.544301159525951,-0.6476831653923356,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,8.320254966373641e-41,299.92017377133703,CTXN1,protein_coding
ENSG00000173418,0.1599617696549329,0.7358996008961961,0.895861370551129,-0.10384417935078155,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,9.45472025357322e-41,6600.074336211732,NAA20,protein_coding
ENSG00000116741,0.8446572947291898,-1.4636866688084553,-0.6190293740792655,0.6623787698521518,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,9.485551563833263e-41,1268.8770662238524,RGS2,protein_coding
ENSG00000077152,-0.9213513376248266,0.08501992102004381,-0.8363314166047827,-2.0725766126342386,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.0734898304580726e-40,2728.9479843448657,UBE2T,protein_coding
ENSG00000169067,3.9451734034092456,-0.6169587477260858,3.3282146556831598,5.803386524267642,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.168893283816891e-40,1496.6174138192312,ACTBL2,protein_coding
ENSG00000100852,0.1149758215371631,0.4249851476140275,0.5399609691511906,-0.6511683018368916,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,1.214815984998982e-40,5165.25100668267,ARHGAP5,protein_coding
ENSG00000135919,0.41293580551171544,2.2919383166066805,2.704874122118396,0.562954058160927,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.3254626331829731e-40,1522.5473134214694,SERPINE2,protein_coding
ENSG00000165724,-1.3142632721411134,0.533024948403152,-0.7812383237379614,-2.009376454297429,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.344440241781597e-40,1146.3596070697677,ZMYND19,protein_coding
ENSG00000083312,-0.750295040369195,0.954727531219026,0.20443249084983095,-1.0936640215179678,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.4931554157445494e-40,12022.606137211209,TNPO1,protein_coding
ENSG00000130803,1.537314239014552,0.4420578675360472,1.9793721065505991,0.9485475059782738,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.5237497204293947e-40,2791.9897958783627,ZNF317,protein_coding
ENSG00000081154,-0.36983002637340506,0.3881359042929426,0.018305877919537528,-1.1965120394845343,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.569357789981182e-40,8962.745591103747,PCNP,protein_coding
ENSG00000106268,0.3302406697566559,-0.7275002400688952,-0.39725957031223935,0.7067560277007437,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.69402580834666e-40,1824.9350520956275,NUDT1,protein_coding
ENSG00000163512,0.6587638897019439,1.4420282449999422,2.1007921347018863,0.7424933791183136,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.0519443174457468e-40,5054.559920477231,AZI2,protein_coding
ENSG00000133131,-0.287789447552098,1.1118391858605463,0.8240497383084483,-0.2995013554823694,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.8353405093158817e-40,3038.453261829451,MORC4,protein_coding
ENSG00000086548,0.6670146787829561,2.1784305532913733,2.8454452320743293,0.8576706964070983,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.1314574266489874e-40,389.0798647800056,CEACAM6,protein_coding
ENSG00000046604,-1.6544326374279872,1.305439936068209,-0.3489927013597782,-1.4132281422714965,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.6085148593766113e-40,11589.901847501287,DSG2,protein_coding
ENSG00000165355,1.3861169990942006,0.07200453556841144,1.458121534662612,2.6184365137118406,FALSE,FALSE,TRUE,FALSE,FALSE,amplified,3.968716582275878e-40,2217.9881177444872,FBXO33,protein_coding
ENSG00000188015,0.11251564543476722,-1.4444402426987997,-1.3319245972640323,0.6496670671424399,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,4.025903308994446e-40,294.1200997242074,S100A3,protein_coding
ENSG00000126653,0.18679665482186003,1.0207378244055105,1.2075344792273706,-0.08520740023481904,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,4.327818948962166e-40,1687.8819239211634,NSRP1,protein_coding
ENSG00000206527,-1.9054836632776408,0.3640358734248565,-1.5414477898527843,-2.6192555337280092,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,4.426869140393903e-40,7706.693649000261,HACD2,protein_coding
ENSG00000112592,2.2913682871829057,1.0395095482756056,3.3308778354585113,2.170306940199133,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,4.680173350001301e-40,1739.574092636911,TBP,protein_coding
ENSG00000125841,-1.1698024183303548,-0.9049775027926961,-2.074779921123051,-0.8667769987496077,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,4.770777212072727e-40,1942.8401971615015,NRSN2,protein_coding
ENSG00000151292,-0.9112028233041074,0.7983368502579299,-0.11286597304617751,-1.436709443623736,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.685144375996051e-40,1147.352096278345,CSNK1G3,protein_coding
ENSG00000012660,-2.7374087214817484,0.7248196084449505,-2.012589113036798,-3.245713869941345,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.713274977118012e-40,8735.698793162494,ELOVL5,protein_coding
ENSG00000136710,-0.03442882175792732,-1.1412513693006239,-1.1756801910585513,0.11538861644363654,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,6.236497713747947e-40,1515.0526847795638,CCDC115,protein_coding
ENSG00000130511,-1.1919378752687515,-1.4268764279976254,-2.618814303266377,-0.9308892807932186,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,6.377923451198795e-40,1933.5135030286922,SSBP4,protein_coding
ENSG00000172432,-1.3033299546130932,0.7534166451740771,-0.5499133094390161,-1.8340284777724012,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,6.7249767873985354e-40,1765.2949712057884,GTPBP2,protein_coding
ENSG00000028116,-1.0317002450081245,1.0989914291003384,0.06729118409221391,-1.1808591523369383,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,8.665998868609768e-40,2550.608287725677,VRK2,protein_coding
ENSG00000095739,-1.2886445415705938,-0.29378945519532057,-1.5824339967659145,-2.770343178226574,FALSE,FALSE,TRUE,FALSE,FALSE,amplified,9.684672596558532e-40,2041.7359376478328,BAMBI,protein_coding
ENSG00000073008,-1.0573854388538015,1.066207237650981,0.008821798797179481,-1.0372486950953679,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,9.68910842372847e-40,5982.421824291689,PVR,protein_coding
ENSG00000162407,-0.7845256648444635,0.3210715556748083,-0.46345410916965524,-2.096692742593787,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,9.803098759131858e-40,2890.663473768442,PLPP3,protein_coding
ENSG00000108604,-1.5271659742404349,-1.0302791396103534,-2.5574451138507883,-1.3359434105798293,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,9.842407391766148e-40,2939.425829149027,SMARCD2,protein_coding
ENSG00000137876,0.08639900213798404,1.0035016357053328,1.089900637843317,0.05013456838274729,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.0214318830131806e-39,8829.592311545885,RSL24D1,protein_coding
ENSG00000136238,0.0010647125573665197,0.8722328870118986,0.8732975995692651,-0.1532726241993323,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,1.3211857381585531e-39,31773.28367620815,RAC1,protein_coding
ENSG00000162366,-0.962127183857355,-1.7602257112691642,-2.722352895126519,-0.7995105184313213,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.3252564168689269e-39,431.45996248221644,PDZK1IP1,protein_coding
ENSG00000130303,-0.015386761166601606,-0.39247485087062917,-0.40786161203723076,0.673649028498408,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,1.5143589937688135e-39,2800.1440580436183,BST2,protein_coding
ENSG00000142731,1.467352246578307,-0.5495624465504347,0.9177898000278724,1.9968047247848404,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.6993162466047758e-39,4482.310740322623,PLK4,protein_coding
ENSG00000167733,1.5981996229393878,-1.9955301781781534,-0.3973305552387656,1.968405880988388,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.8047838651382922e-39,329.2647524819564,HSD11B1L,protein_coding
ENSG00000101928,-1.529552646068835,0.9654747835766293,-0.5640778624922056,-2.138317692237025,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.8455465720483577e-39,2834.3749483074157,MOSPD1,protein_coding
ENSG00000138069,-0.6443508749621625,0.9942007377726158,0.34984986281045327,-0.6779221706244191,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.8884684254802675e-39,10999.053007691338,RAB1A,protein_coding
ENSG00000100938,0.852313402767707,0.8068816633301005,1.6591950660978074,0.6319138639460675,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.042303636711777e-39,2165.7447846932396,GMPR2,protein_coding
ENSG00000154645,-1.2487011039573155,0.6747469043553846,-0.5739541996019308,-1.7425521025229151,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.0909333638170125e-39,1482.1850815340113,CHODL,protein_coding
ENSG00000182749,-2.829305199290248,-1.2268542380452085,-4.056159437335457,-2.2574279688407763,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.388558836135479e-39,378.6883437541927,PAQR7,protein_coding
ENSG00000255508,1.7814828578562356,-0.4973309862536362,1.2841518716025995,3.757459787540089,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.6242687683233322e-39,1784.0414491666627,RP11-864I4.1,protein_coding
ENSG00000144895,-0.16144523198038946,1.195810016393551,1.0343647844131616,-0.3640071613119838,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.6697206287516528e-39,5670.6619931950645,EIF2A,protein_coding
ENSG00000107902,0.51715357313050625,-1.4803548083496343,-0.963201235219128,0.8862842413919726,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.0462143501824116e-39,1159.3308601603906,LHPP,protein_coding
ENSG00000160796,-1.3503865624909384,-1.7222564275715475,-3.072642990062486,-0.6382024461457219,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.062691027382795e-39,1042.1673823655053,NBEAL2,protein_coding
ENSG00000174442,-0.6959001888791704,0.29080182616697675,-0.4050983627121936,-1.6133438247980003,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,3.375277871561669e-39,3460.3712426195366,ZWILCH,protein_coding
ENSG00000126368,4.887832199926076,0.4854476332145515,5.373279833140628,3.903284736273789,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.8740385872750215e-39,4046.9105953932417,NR1D1,protein_coding
ENSG00000162616,2.9764339775111615,1.7054806034842456,4.681914580995407,3.3907341654217316,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,4.816762502958463e-39,8491.546917205584,DNAJB4,protein_coding
ENSG00000135617,-0.49096882820654464,-1.8261015269497847,-2.3170703551563294,-0.4954372704680878,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,5.890308668647054e-39,473.10956163462504,PRADC1,protein_coding
ENSG00000131507,-1.353355286620497,0.7419902319369227,-0.6113650546835743,-1.8599983663703947,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,6.06822858358537e-39,3436.385828351448,NDFIP1,protein_coding
ENSG00000175592,-0.12055218021105205,2.8676885568990658,2.747136376688014,1.689086852114884,FALSE,TRUE,FALSE,FALSE,FALSE,e7107rev,6.234348871103033e-39,3746.292076007817,FOSL1,protein_coding
ENSG00000132429,-0.3626310562928737,1.112258424883164,0.7496273685902903,-0.40633126156247645,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,6.545688805585567e-39,2273.1655134760304,POPDC3,protein_coding
ENSG00000006453,-0.9901874981167176,1.084674368990435,0.09448687087371743,-1.0007233067111754,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,6.764656933221419e-39,2791.0224549802733,BAIAP2L1,protein_coding
ENSG00000122861,-1.9265530166333364,0.6385073853433963,-1.2880456312899402,-2.4889192278844274,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,7.489399113539449e-39,3082.568719863326,PLAU,protein_coding
ENSG00000198816,-1.0589778304294668,-1.4554170779276807,-2.5143949083571475,-0.22018491010079805,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,7.89533926878388e-39,813.0686482670292,ZNF358,protein_coding
ENSG00000161955,0.7196277795547281,-1.065357067940071,-0.3457292883853429,0.9277314328060429,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,8.952844203015904e-39,1986.8596348705187,TNFSF13,protein_coding
ENSG00000130005,0.06985923996243286,-1.6466601944641868,-1.5768009545017538,0.5185183241643634,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,9.211743550419053e-39,226.70924369168483,GAMT,protein_coding
ENSG00000205413,1.1932325482184594,1.764093051126595,2.9573255993450545,-0.05488852300673008,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,9.447593718498364e-39,3481.0108969291837,SAMD9,protein_coding
ENSG00000065320,-1.1410864375470788,-0.744495054311901,-1.88558149185898,-0.48022431898321105,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.0701121037790253e-38,1159.3844940741844,NTN1,protein_coding
ENSG00000175906,1.5118451300664513,0.41353233488635505,1.9253774649528064,0.356334222812799,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.381334183103178e-38,401.1591794998238,ARL4D,protein_coding
ENSG00000183828,0.558740096915488,-0.9601652820902731,-0.4014251851747851,1.0743945637428007,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.3926059206011455e-38,568.5114380442449,NUDT14,protein_coding
ENSG00000168275,1.0248111677889018,1.1523495608372363,2.177160728626138,1.1691810765451127,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.4334515676528117e-38,7353.389263731521,COA6,protein_coding
ENSG00000115596,-5.179065888555583,-2.8949079846643704,-8.073973873219954,-5.566554934478736,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.4464129106473576e-38,1315.602595443568,WNT6,protein_coding
ENSG00000137814,0.6668794227374593,1.2531548997468012,1.9200343224842604,0.767917885821266,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.6087115997612784e-38,3005.469961719918,HAUS2,protein_coding
ENSG00000153975,2.1825899532833697,0.4627527639852835,2.645342717268653,1.3702086933869027,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.8643038758775554e-38,1739.7195817765141,ZUFSP,protein_coding
ENSG00000149476,0.24187086340608946,-0.9296984656001803,-0.6878276021940909,0.5996438615795073,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.9040115557673962e-38,1240.637562168587,TKFC,protein_coding
ENSG00000117318,-1.1940245391248352,-0.5533626014640205,-1.7473871405888557,-0.32795957124372144,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.405970944983675e-38,1361.8722257575125,ID3,protein_coding
ENSG00000112186,-0.9786626185381652,0.5820454501084373,-0.39661716842972783,-1.6360597715690894,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.4851029760510443e-38,2701.761061478831,CAP2,protein_coding
ENSG00000055332,-1.1587721460889646,1.143259384525161,-0.015512761563803545,-1.6438741738222558,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.567618135575354e-38,4886.71572289624,EIF2AK2,protein_coding
ENSG00000255103,-3.0964537458393795,-0.9404249899784827,-4.036878735817862,-2.341314647432655,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,2.783251391117072e-38,1263.8912765985265,NA,NA
ENSG00000127870,1.5427561420301352,1.1630923540343203,2.7058484960644558,1.699278118670835,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.7677357652784396e-38,5538.3385329950215,RNF6,protein_coding
ENSG00000121621,1.7737616891042245,-0.776101099981276,0.9976605891229485,-0.01700673477412933,FALSE,TRUE,FALSE,FALSE,FALSE,e7107rev,4.5201653903696e-38,6081.2340137635265,KIF18A,protein_coding
ENSG00000136108,0.14200950936735193,0.05522984026941415,0.1972393496367661,-1.1672960325204018,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,5.021033492132132e-38,4812.61393682628,CKAP2,protein_coding
ENSG00000084693,-0.10024732837179497,-0.8840653783743402,-0.9843127067461351,0.26390187438912394,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,5.128816219546713e-38,2208.6573864009656,AGBL5,protein_coding
ENSG00000177614,-4.412333584772755,1.8073146368210375,-2.6050189479517174,-5.00870380791066,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.189595375367485e-38,1435.900328041798,PGBD5,protein_coding
ENSG00000181751,-1.3228159040929244,0.6868918328775631,-0.6359240712153613,-1.720354775791652,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.255765695939296e-38,1480.6884658012007,C5orf30,protein_coding
ENSG00000104408,-0.7256854554676662,1.0753406359004585,0.3496551804327923,-0.8438113427744177,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.499097177332487e-38,20909.544678124068,EIF3E,protein_coding
ENSG00000026025,0.4353782837771383,2.0925507627048407,2.527929046481979,0.6589539612982542,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,5.61955264720211e-38,1912.9913704206886,VIM,protein_coding
ENSG00000116791,-0.50298069377587,0.6609465514595343,0.15796585768366433,-0.934228208647301,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,5.989172294339791e-38,3911.1100247756717,CRYZ,protein_coding
ENSG00000167799,-0.5216586268834,-2.3116602755495985,-2.8333189024329988,-0.3641274708349014,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,6.25414234778668e-38,346.39106044166283,NUDT8,protein_coding
ENSG00000170906,0.6573249135543876,-1.2171831050758681,-0.5598581915214805,1.172641942331835,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,9.150073362319087e-38,1946.0028920982782,NDUFA3,protein_coding
ENSG00000100426,-2.262891969055321,-0.13364524325764374,-2.396537212312965,-3.49957883566058,FALSE,FALSE,TRUE,FALSE,FALSE,amplified,9.817058448965042e-38,2457.905251053437,ZBED4,protein_coding
ENSG00000117480,-0.21187808756068374,-0.9039448038268051,-1.1158228913874888,0.26259396422630293,TRUE,TRUE,FALSE,FALSE,TRUE,reversed,9.992350088876286e-38,1127.3308482007417,FAAH,protein_coding
ENSG00000100883,-0.6212356153112009,0.8844136523596822,0.2631780370484813,-0.9685957290663161,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.0166137828451181e-37,4185.214748264864,SRP54,protein_coding
ENSG00000101236,-3.453597911567347,1.4243720615617517,-2.0292258500055955,-3.4432434236593155,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.198829831232169e-37,2027.1104871067703,RNF24,protein_coding
ENSG00000121316,-0.3711516905288503,-1.3017041925749633,-1.6728558831038136,-0.07803150062495083,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.248298465583112e-37,1186.372752963273,PLBD1,protein_coding
ENSG00000152284,-3.3702283431881317,-1.953052741815296,-5.323281085003428,-3.362222052753449,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.3387519296563919e-37,684.8314309660319,TCF7L1,protein_coding
ENSG00000081721,-0.4325282284833814,1.2001154969802041,0.7675872684968228,-0.31064636037566934,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.4011403947258517e-37,2823.8594225254164,DUSP12,protein_coding
ENSG00000196683,1.196612442646148,-0.658297906664447,0.538314535981701,1.6332806346551112,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.4236978007062743e-37,11733.028855401259,TOMM7,protein_coding
ENSG00000108312,-3.6254796880287485,-1.1883046929890717,-4.81378438101782,-3.3969316798434788,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,1.5111820915509692e-37,1727.400855644908,UBTF,protein_coding
ENSG00000141741,1.0132853582146462,-1.1235098167521727,-0.11022445853752649,1.106632253139963,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,1.761489847672511e-37,2317.305614742573,MIEN1,protein_coding
ENSG00000011638,-1.7832137392954654,1.726421893856619,-0.05679184543884652,-2.0144336762914654,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.1034646420805806e-37,1277.3412445757835,TMEM159,protein_coding
ENSG00000140961,-1.657936859146598,2.6409257193717455,0.9829888602251475,-0.9430461969464203,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.1194467740227245e-37,814.275126660107,OSGIN1,protein_coding
ENSG00000206075,-2.4302241385589176,3.3138896718249375,0.8836655332660199,-2.0203922292096492,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.3623361275388893e-37,3347.6405300437236,SERPINB5,protein_coding
ENSG00000137038,0.6775294256400548,-2.0872022607760354,-1.4096728351359806,0.7375150854759732,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,2.395899649785227e-37,1485.624445349978,TMEM261,protein_coding
ENSG00000143322,3.9006913925888735,1.541859049122427,5.442550441711301,3.9055807219917007,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.4307468499520497e-37,14601.136049823845,ABL2,protein_coding
ENSG00000183853,-3.9098364518060076,-1.1517173853469946,-5.061553837153002,-3.784643250251673,FALSE,FALSE,FALSE,TRUE,FALSE,dampened,3.458700725220959e-37,3554.983113603837,KIRREL,protein_coding
ENSG00000144036,-1.4909722610355913,0.513813570728926,-0.9771586903066654,-2.109731009412767,TRUE,FALSE,FALSE,FALSE,FALSE,bortrev,4.327605834373712e-37,2333.7637107244823,EXOC6B,protein_coding
