eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
A5SS,12:56748398:56748203|56748250:-@12:56745076:56745234:-,0.122,0.098,0.4425,higher,same,STAT2
A5SS,12:56817491:56817368|56817409:-@12:56817058:56817259:-,0.978,0.982,0.944,same,same,TIMELESS
A5SS,12:56981338:56981443|56981448:+@12:56982078:56982158:+,0.82,0.872,0.78,same,same,RBMS2
A5SS,12:56995186:56994964|56995030:-@12:56994727:56994882:-,0.984,0.978,0.97,same,same,BAZ2A
A5SS,12:57036615:57036457|57036490:-@12:57036242:57036364:-,1,1,1,same,same,ATP5B
A5SS,12:57060050:57059416|57059988:-@12:57058560:57058584:-,0.002,0.008,0.004,same,same,PTGES3
A5SS,12:57464676:57464457|57464603:-@12:57463017:57463089:-,0.962,0.978,0.962,same,same,TMEM194A
A5SS,12:57501526:57501388|57501442:-@12:57501014:57501097:-,0.96,0.98,0.936,same,same,STAT6
A5SS,12:57503893:57503724|57503826:-@12:57501946:57502082:-,0.156,0.278,0.45,higher,higher,STAT6
A5SS,12:57503893:57503724|57503860:-@12:57501946:57502082:-,0.098,0.158,0.344,higher,same,STAT6
A5SS,12:57503893:57503826|57503860:-@12:57501946:57502082:-,0.248,0.124,0.326,same,lower,STAT6
A5SS,12:57505157:57504893|57504912:-@12:57501946:57502082:-,0.082,0.156,0.224,higher,same,STAT6
A5SS,12:57623950:57624018|57624039:+@12:57624586:57624783:+,0.06,0.06,0.042,same,same,SHMT2
A5SS,12:57624143:57624245|57624443:+@12:57624586:57624783:+,0.006,0.032,0.024,same,same,SHMT2
A5SS,12:57624143:57624245|57624449:+@12:57624586:57624783:+,0.004,0.022,0.02,same,same,SHMT2
A5SS,12:57624143:57624443|57624449:+@12:57624586:57624783:+,0.096,0.054,0.068,same,same,SHMT2
A5SS,12:57625496:57625696|57625700:+@12:57625994:57626075:+,0.016,0.022,0.022,same,same,SHMT2
A5SS,12:57625994:57626075|57626358:+@12:57626487:57626626:+,0.584,0.638,0.596,same,same,SHMT2
A5SS,12:57882802:57882892|57883128:+@12:57883990:57884162:+,0.058,0.054,0.064,same,same,MARS
A5SS,12:57883050:57883128|57883341:+@12:57883990:57884162:+,0.72,0.674,0.654,same,same,MARS
A5SS,12:57909703:57909774|57909941:+@12:57910028:57910120:+,0.036,0.054,0.088,same,same,MARS
A5SS,12:57926593:57926516|57926567:-@12:57926355:57926426:-,0.99,0.99,0.984,same,same,DCTN2
A5SS,12:57932307:57932266|57932302:-@12:57929532:57929628:-,0,0,0.01,same,same,DCTN2
A5SS,12:58089745:58089759|58089821:+@12:58090058:58090156:+,0.94,0.952,0.948,same,same,OS9
A5SS,12:58089745:58089759|58089821:+@12:58090058:58090156:+,0.94,0.952,0.948,same,same,RP11-571M6.7
A5SS,12:58089745:58089764|58089821:+@12:58109543:58109753:+,0.048,0.058,0.074,same,same,OS9
A5SS,12:58089745:58089764|58089821:+@12:58109543:58109753:+,0.048,0.058,0.074,same,same,RP11-571M6.7
A5SS,12:58089745:58089764|58090156:+@12:58109543:58109753:+,0.35,0.368,0.37,same,same,OS9
A5SS,12:58089745:58089764|58090156:+@12:58109543:58109753:+,0.35,0.368,0.37,same,same,RP11-571M6.7
A5SS,12:58089745:58089821|58090156:+@12:58109543:58109753:+,0.54,0.562,0.566,same,same,OS9
A5SS,12:58089745:58089821|58090156:+@12:58109543:58109753:+,0.54,0.562,0.566,same,same,RP11-571M6.7
A5SS,12:58111929:58112159|58112204:+@12:58112776:58112965:+,0.804,0.732,0.768,same,same,OS9
A5SS,12:58111929:58112159|58112204:+@12:58112776:58112965:+,0.804,0.732,0.768,same,same,RP11-571M6.7
A5SS,12:58112776:58112965|58114046:+@12:58114189:58114301:+,0.044,0.056,0.082,same,same,OS9
A5SS,12:58112776:58112965|58114046:+@12:58114189:58114301:+,0.044,0.056,0.082,same,same,RP11-571M6.7
A5SS,12:58138822:58139000|58139014:+@12:58139528:58139695:+,0.148,0.094,0.244,same,same,TSPAN31
A5SS,12:58145519:58144990|58145283:-@12:58144706:58144873:-,0.778,0.73,0.702,same,same,CDK4
A5SS,12:58166800:58166856|58166911:+@12:58168412:58168550:+,0.772,0.798,0.7525,same,same,AC025165.1
A5SS,12:58166800:58166856|58166911:+@12:58168412:58168550:+,0.772,0.798,0.7525,same,same,METTL21B
A5SS,12:58166800:58166856|58166911:+@12:58168412:58168550:+,0.772,0.798,0.7525,same,same,RP11-571M6.15
A5SS,12:58221373:58221317|58221335:-@12:58220779:58220880:-,0.1,0.07,0.092,same,same,CTDSP2
A5SS,12:62715245:62715390|62715402:+@12:62719653:62719714:+,0.048,0.062,0.052,same,same,USP15
A5SS,12:62929305:62929420|62929489:+@12:62930931:62931043:+,0.96,0.928,0.954,same,same,MON2
A5SS,12:6459190:6458996|6459125:-@12:6458493:6458571:-,0.094,0.118,0.192,same,same,SCNN1A
A5SS,12:6471407:6471217|6471234:-@12:6464943:6465046:-,0.984,0.974,0.982,same,same,SCNN1A
A5SS,12:64818818:64818918|64818962:+@12:64819118:64819237:+,0.986,0.986,0.992,same,same,XPOT
A5SS,12:6484729:6484519|6484671:-@12:6483534:6484003:-,0.294,0.352,0.35,same,same,LTBR
A5SS,12:6484729:6484519|6484671:-@12:6483534:6484003:-,0.294,0.352,0.35,same,same,SCNN1A
A5SS,12:6486517:6486322|6486418:-@12:6483534:6484003:-,0.01,0.012,0.02,same,same,LTBR
A5SS,12:6486517:6486322|6486418:-@12:6483534:6484003:-,0.01,0.012,0.02,same,same,SCNN1A
A5SS,12:6560146:6559507|6560036:-@12:6557806:6557903:-,0.49,0.478,0.582,same,same,CD27
A5SS,12:6560146:6559507|6560036:-@12:6557806:6557903:-,0.49,0.478,0.582,same,same,CD27-AS1
A5SS,12:6603006:6602625|6602883:-@12:6602028:6602138:-,0.318,0.38,0.392,same,same,MRPL51
A5SS,12:6603006:6602625|6602883:-@12:6602028:6602138:-,0.318,0.38,0.392,same,same,NCAPD2
A5SS,12:6643976:6644027|6644157:+@12:6645660:6645759:+,0,0,0,same,same,GAPDH
A5SS,12:6645850:6645956|6645983:+@12:6646086:6646176:+,0.03,0.04,0.038,same,same,GAPDH
A5SS,12:66563133:66562695|66563070:-@12:66547120:66547228:-,0.022,0.07,0.12,same,same,TMBIM4
A5SS,12:6761936:6761437|6761828:-@12:6760490:6760551:-,0.63,0.592,0.578,same,same,ING4
A5SS,12:6762216:6762102|6762111:-@12:6761828:6761933:-,0.638,0.702,0.644,same,same,ING4
A5SS,12:6762216:6762102|6762111:-@12:6761828:6761936:-,0.87,0.876,0.846,same,same,ING4
A5SS,12:67698884:67699092|67700377:+@12:67701177:67701272:+,1,0.998,0.992,same,same,CAND1
A5SS,12:6798676:6798264|6798534:-@12:6797333:6797392:-,0.54,0.56,0.538,same,same,ZNF384
A5SS,12:6833472:6833534|6833544:+@12:6833780:6833984:+,0.238,0.328,0.328,same,same,COPS7A
A5SS,12:6859471:6859311|6859343:-@12:6859014:6859173:-,0.006,0.016,0.024,same,same,MLF2
A5SS,12:69004688:69004823|69004832:+@12:69018451:69018653:+,0.75,0.73,0.762,same,same,RAP1B
A5SS,12:69004688:69004823|69004832:+@12:69018455:69018653:+,0.862,0.85,0.868,same,same,RAP1B
A5SS,12:69004688:69004823|69004832:+@12:69034818:69034933:+,0.81,0.914,0.908,same,higher,RAP1B
A5SS,12:69004688:69004823|69004832:+@12:69034818:69034933:+,0.81,0.914,0.908,same,higher,RP11-254B13.4
A5SS,12:69004688:69004823|69004832:+@12:69034818:69034933:+,0.81,0.914,0.908,same,higher,SNORA70G
A5SS,12:69004688:69004823|69004832:+@12:69042479:69042561:+,0.334,0.334,0.348,same,same,RAP1B
A5SS,12:69004688:69004823|69004832:+@12:69042479:69042561:+,0.334,0.334,0.348,same,same,RP11-254B13.3
A5SS,12:69004688:69004823|69004832:+@12:69042479:69042561:+,0.334,0.334,0.348,same,same,RP11-254B13.4
A5SS,12:69004688:69004823|69004832:+@12:69042479:69042561:+,0.334,0.334,0.348,same,same,SNORA70G
A5SS,12:69004688:69004823|69004832:+@12:69042486:69042561:+,0.756,0.774,0.756,same,same,RAP1B
A5SS,12:69004688:69004823|69004832:+@12:69042486:69042561:+,0.756,0.774,0.756,same,same,RP11-254B13.3
A5SS,12:69004688:69004823|69004832:+@12:69042486:69042561:+,0.756,0.774,0.756,same,same,RP11-254B13.4
A5SS,12:69004688:69004823|69004832:+@12:69042486:69042561:+,0.756,0.774,0.756,same,same,SNORA70G
A5SS,12:69004699:69004808|69004823:+@12:69018451:69018653:+,0.984,0.986,0.986,same,same,RAP1B
A5SS,12:69004709:69004823|69004832:+@12:69042479:69042561:+,0.332,0.334,0.348,same,same,RAP1B
A5SS,12:69004709:69004823|69004832:+@12:69042479:69042561:+,0.332,0.334,0.348,same,same,RP11-254B13.3
A5SS,12:69004709:69004823|69004832:+@12:69042479:69042561:+,0.332,0.334,0.348,same,same,RP11-254B13.4
A5SS,12:69004709:69004823|69004832:+@12:69042479:69042561:+,0.332,0.334,0.348,same,same,SNORA70G
A5SS,12:69004709:69004823|69004836:+@12:69042479:69042561:+,0.124,0.126,0.118,same,same,RAP1B
A5SS,12:69004709:69004823|69004836:+@12:69042479:69042561:+,0.124,0.126,0.118,same,same,RP11-254B13.3
A5SS,12:69004709:69004823|69004836:+@12:69042479:69042561:+,0.124,0.126,0.118,same,same,RP11-254B13.4
A5SS,12:69004709:69004823|69004836:+@12:69042479:69042561:+,0.124,0.126,0.118,same,same,SNORA70G
A5SS,12:69004709:69004832|69004836:+@12:69042479:69042561:+,0.056,0.058,0.044,same,same,RAP1B
A5SS,12:69004709:69004832|69004836:+@12:69042479:69042561:+,0.056,0.058,0.044,same,same,RP11-254B13.3
A5SS,12:69004709:69004832|69004836:+@12:69042479:69042561:+,0.056,0.058,0.044,same,same,RP11-254B13.4
A5SS,12:69004709:69004832|69004836:+@12:69042479:69042561:+,0.056,0.058,0.044,same,same,SNORA70G
A5SS,12:69229609:69229623|69229764:+@12:69230452:69230529:+,0.898,0.88,0.918,same,same,MDM2
A5SS,12:69326951:69326910|69326922:-@12:69326458:69326620:-,0.22,0.17,0.198,same,same,CPM
A5SS,12:69326979:69326922|69326950:-@12:69326458:69326620:-,0.572,0.726,0.706,higher,higher,CPM
A5SS,12:69326982:69326922|69326940:-@12:69326458:69326620:-,0.49,0.696,0.626,higher,higher,CPM
A5SS,12:6959022:6958487|6958729:-@12:6957993:6958362:-,0.448,0.448,0.266,lower,same,CDCA3
A5SS,12:6972350:6972472|6972541:+@12:6972994:6973137:+,0.15,0.126,0.164,same,same,USP5
A5SS,12:70193989:70194112|70194117:+@12:70195389:70195501:+,0.97,0.938,0.882,same,same,AC025263.3
A5SS,12:70193989:70194112|70194117:+@12:70195389:70195501:+,0.97,0.938,0.882,same,same,RAB3IP
A5SS,12:7053639:7053728|7053815:+@12:7054934:7055165:+,0.934,0.922,0.932,same,same,C12orf57
A5SS,12:7053639:7053728|7053815:+@12:7054934:7055165:+,0.934,0.922,0.932,same,same,U47924.31
A5SS,12:7060519:7060678|7060683:+@12:7060772:7060894:+,0.464,0.544,0.514,same,same,PTPN6
A5SS,12:70721287:70721480|70721495:+@12:70723203:70723350:+,0.168,0.2,0.36,higher,same,CNOT2
A5SS,12:70737908:70738008|70738019:+@12:70739960:70740104:+,0.058,0.094,0.078,same,same,CNOT2
A5SS,12:72094612:72094658|72094805:+@12:72097757:72097836:+,0.836,0.79,0.864,same,same,TMEM19
A5SS,12:7245037:7244048|7244983:-@12:7242652:7242844:-,0.224,0.362,0.38,higher,higher,C1R
A5SS,12:7245037:7244048|7244983:-@12:7242652:7242844:-,0.224,0.362,0.38,higher,higher,C1RL
A5SS,12:7310085:7310287|7310342:+@12:7310537:7311541:+,0.038,0.046,0.05,same,same,CLSTN3
A5SS,12:7342958:7343120|7343165:+@12:7343484:7343519:+,0.224,0.276,0.358,higher,same,PEX5
A5SS,12:7520793:7520654|7520683:-@12:7519832:7519927:-,0.066,0.082,0.094,same,same,CD163L1
A5SS,12:76442244:76442173|76442201:-@12:76440684:76441498:-,0.648,0.68,0.69,same,same,NAP1L1
A5SS,12:76453658:76453557|76453578:-@12:76449813:76449941:-,0.058,0.076,0.074,same,same,NAP1L1
A5SS,12:76453658:76453557|76453578:-@12:76449813:76449941:-,0.058,0.076,0.074,same,same,RP11-290L1.4
A5SS,12:80182563:80180557|80182428:-@12:80180154:80180258:-,0,0,0.004,same,same,PPP1R12A
A5SS,12:82752308:82752603|82752695:+@12:82780582:82780746:+,0.082,0.136,0.098,same,same,CCDC59
A5SS,12:82752308:82752603|82752695:+@12:82780582:82780746:+,0.082,0.136,0.098,same,same,METTL25
A5SS,12:88437376:88437492|88439556:+@12:88440584:88440753:+,0.146,0.142,0.116,same,same,C12orf29
A5SS,12:88536073:88536173|88536264:+@12:88542065:88542281:+,0.958,0.96,0.962,same,same,TMTC3
A5SS,12:89891119:89890816|89890948:-@12:89885713:89885892:-,0.048,0.104,0.158,higher,same,POC1B
A5SS,12:9072352:9072462|9072513:+@12:9073581:9073661:+,0.176,0.216,0.195,same,same,PHC1
A5SS,12:9085159:9085427|9085946:+@12:9086461:9086608:+,0.922,0.9,0.766,lower,same,PHC1
A5SS,12:93772326:93772469|93772566:+@12:93788385:93788495:+,0.084,0.116,0.128,same,same,NUDT4
A5SS,12:93805075:93804829|93804902:-@12:93804510:93804650:-,0.986,0.978,0.992,same,same,UBE2N
A5SS,12:93864262:93864281|93864366:+@12:93870730:93870793:+,0.4025,0.128,0.16,lower,lower,MRPL42
A5SS,12:9436245:9436370|9436492:+@12:9440798:9440945:+,0.434,0.514,0.594,higher,same,RP11-22B23.1
A5SS,12:9436245:9436370|9436492:+@12:9440798:9440945:+,0.434,0.514,0.594,higher,same,SNORA75
A5SS,12:9462544:9462616|9462633:+@12:9462935:9463037:+,0.24,0.275,0.15,same,same,RP11-22B23.1
A5SS,12:95635940:95636040|95636090:+@12:95637717:95637785:+,0.506,0.432,0.488,same,same,VEZT
A5SS,12:95652021:95652058|95652063:+@12:95656682:95656857:+,0.266,0.296,0.272,same,same,VEZT
A5SS,12:95676089:95676135|95676420:+@12:95681440:95681633:+,0.974,0.966,0.96,same,same,CBX3P5
A5SS,12:95676089:95676135|95676420:+@12:95681440:95681633:+,0.974,0.966,0.96,same,same,VEZT
A5SS,12:9572851:9572783|9572785:-@12:9572577:9572677:-,0.514,0.486,0.48,same,same,DDX12P
A5SS,12:96793182:96793112|96793123:-@12:96728497:96728643:-,0.362,0.334,0.478,higher,same,CDK17
A5SS,12:96793182:96793112|96793123:-@12:96728497:96728643:-,0.362,0.334,0.478,higher,same,RP11-117N2.2
A5SS,12:97301008:97301078|97301100:+@12:97303530:97303673:+,0.164,0.224,0.404,higher,same,NEDD1
A5SS,12:97301382:97301402|97301634:+@12:97303530:97303673:+,0.87,0.86,0.896,same,same,NEDD1
A5SS,12:97301382:97301402|97301634:+@12:97311399:97311515:+,0.866,0.824,0.782,same,same,NEDD1
A5SS,12:9809164:9809245|9809293:+@12:9809517:9811008:+,0.542,0.854,0.75,higher,higher,RP11-705C15.2
A5SS,12:9809164:9809245|9809293:+@12:9809517:9811008:+,0.542,0.854,0.75,higher,higher,RP11-705C15.5
A5SS,12:9840498:9840682|9840757:+@12:9845424:9845527:+,0.108,0.316,0.392,higher,higher,CLEC2D
A5SS,12:9840498:9840682|9840757:+@12:9847356:9847725:+,0.172,0.24,0.394,higher,same,CLEC2D
A5SS,12:9845424:9845527|9846544:+@12:9847356:9847725:+,0.086,0.052,0.054,same,same,CLEC2D
A5SS,12:98987474:98987518|98987522:+@12:98987753:98987913:+,0,0,0,same,same,SLC25A3
A5SS,12:98989211:98989335|98989439:+@12:98991634:98991813:+,0.034,0.044,0.118,same,same,SLC25A3
A5SS,12:99042404:99042560|99042593:+@12:99043265:99043462:+,0.94,0.944,0.848,same,same,APAF1
A5SS,12:999619:999676|999679:+@12:1003728:1003801:+,0.942,0.922,0.944,same,same,WNK1
A5SS,13:101322823:101322537|101322614:-@13:101320833:101321048:-,0.078,0.128,0.188,higher,same,TMTC4
A5SS,13:101997771:101997617|101997652:-@13:101944575:101944717:-,0.704,0.796,0.806,higher,same,NALCN
A5SS,13:111303447:111302984|111303381:-@13:111299448:111299586:-,0.018,0.04,0.106,same,same,CARS2
A5SS,13:111365869:111365484|111365650:-@13:111357868:111357918:-,0.782,0.844,0.786,same,same,CARS2
A5SS,13:111365869:111365484|111365650:-@13:111357868:111357918:-,0.782,0.844,0.786,same,same,ING1
A5SS,13:111536140:111535900|111536045:-@13:111530887:111532459:-,0.216,0.28,0.338,higher,same,ANKRD10
A5SS,13:113862964:113862338|113862913:-@13:113854741:113854830:-,0.034,0.14,0.31,higher,higher,CUL4A
A5SS,13:113862964:113862338|113862913:-@13:113854741:113854830:-,0.034,0.14,0.31,higher,higher,PCID2
A5SS,13:113864287:113864377|113864402:+@13:113873259:113873362:+,0.966,0.97,0.962,same,same,CUL4A
A5SS,13:114285938:114286059|114286220:+@13:114287435:114287600:+,0.028,0.038,0.05,same,same,TFDP1
A5SS,13:114292133:114292199|114292211:+@13:114294435:114295785:+,0.796,0.782,0.758,same,same,TFDP1
A5SS,13:115067206:115067342|115067500:+@13:115070264:115071283:+,0.96,0.962,0.972,same,same,UPF3A
A5SS,13:21750690:21750487|21750514:-@13:21746759:21746820:-,0.336,0.294,0.32,same,same,SKA3
A5SS,13:27829379:27829486|27829491:+@13:27830321:27830471:+,1,1,1,same,same,RPL21
A5SS,13:27829379:27829486|27829491:+@13:27830321:27830471:+,1,1,1,same,same,SNORA27
A5SS,13:28222516:28222586|28222590:+@13:28239823:28241548:+,0.99,0.992,0.978,same,same,POLR1D
A5SS,13:31729791:31729651|31729652:-@13:31726989:31727088:-,0.94,0.94,0.914,same,same,HSPH1
A5SS,13:32890559:32890660|32890664:+@13:32893214:32893462:+,0.77,0.864,0.6775,same,same,BRCA2
A5SS,13:33101669:33101545|33101595:-@13:33096319:33096407:-,0.87,0.906,0.926,same,same,N4BP2L2
A5SS,13:33111164:33109906|33111143:-@13:33101545:33101669:-,0.832,0.832,0.922,same,same,N4BP2L2
A5SS,13:33112929:33112755|33112915:-@13:33109906:33111164:-,0.78,0.806,0.884,higher,same,N4BP2L2
A5SS,13:33338627:33338726|33338732:+@13:33344259:33344698:+,0.682,0.766,0.72,same,same,PDS5B
A5SS,13:33629184:33629452|33629502:+@13:33634816:33635917:+,0.66,0.5225,0.306,lower,lower,KL
A5SS,13:33848073:33848113|33848195:+@13:33849824:33849987:+,0.36,0.68,0.32,same,higher,STARD13
A5SS,13:33848073:33848113|33848195:+@13:33849824:33849987:+,0.36,0.68,0.32,same,higher,STARD13-AS
A5SS,13:33853598:33853707|33853793:+@13:33855166:33855402:+,0.492,0.452,0.48,same,same,STARD13
A5SS,13:33853598:33853707|33853793:+@13:33855166:33855402:+,0.492,0.452,0.48,same,same,STARD13-AS
A5SS,13:33854560:33854616|33854720:+@13:33855166:33855402:+,0.496,0.566,0.485,same,same,STARD13
A5SS,13:33854560:33854616|33854720:+@13:33855166:33855402:+,0.496,0.566,0.485,same,same,STARD13-AS
A5SS,13:38924136:38924192|38924364:+@13:38928376:38928433:+,0.028,0.05,0.114,same,same,UFM1
A5SS,13:41373193:41373308|41373451:+@13:41379254:41379391:+,0.974,0.982,0.966,same,same,SLC25A15
A5SS,13:41936167:41936295|41937009:+@13:41941575:41941788:+,0.094,0.052,0.036,same,same,NAA16
A5SS,13:42772614:42772729|42772731:+@13:42773702:42773812:+,0.88,0.8775,0.835,same,same,DGKH
A5SS,13:45010231:45009929|45010180:-@13:45007655:45009019:-,0.002,0.006,0.004,same,same,TSC22D1
A5SS,13:45915293:45914847|45915177:-@13:45914129:45914319:-,0.254,0.254,0.248,same,same,RP11-290D2.6
A5SS,13:45915293:45914847|45915177:-@13:45914129:45914319:-,0.254,0.254,0.248,same,same,TPT1
A5SS,13:49765151:49765245|49765256:+@13:49765345:49765520:+,0.972,0.946,0.952,same,same,FNDC3A
A5SS,13:52025703:52025445|52025633:-@13:52025161:52025310:-,0.01,0.022,0.024,same,same,INTS6
A5SS,13:52348170:52348057|52348066:-@13:52345957:52346047:-,0.14,0.156,0.194,same,same,DHRS12
A5SS,13:76111811:76111635|76111800:-@13:76104250:76104402:-,0.004,0.02,0.04,same,same,COMMD6
A5SS,13:77595996:77595648|77595792:-@13:77592735:77592857:-,0.92,0.906,0.88,same,same,FBXL3
A5SS,13:77650951:77651001|77651068:+@13:77661687:77661913:+,0.526,0.644,0.524,same,higher,MYCBP2
A5SS,13:77650951:77651001|77651068:+@13:77661687:77661913:+,0.526,0.644,0.524,same,higher,MYCBP2-AS1
A5SS,13:77650951:77651001|77651068:+@13:77661687:77661913:+,0.526,0.644,0.524,same,higher,MYCBP2-AS2
A5SS,13:77650984:77650886|77650895:-@13:77644766:77644846:-,0.564,0.686,0.612,same,higher,MYCBP2
A5SS,13:77650984:77650886|77650895:-@13:77644766:77644846:-,0.564,0.686,0.612,same,higher,MYCBP2-AS1
A5SS,13:77669737:77669493|77669666:-@13:77667300:77667467:-,0.938,0.932,0.934,same,same,MYCBP2
A5SS,13:77669737:77669493|77669666:-@13:77667300:77667467:-,0.938,0.932,0.934,same,same,MYCBP2-AS1
A5SS,13:98981032:98981061|98981413:+@13:98996016:98996120:+,0,0.002,0.01,same,same,FARP1
A5SS,13:98981032:98981061|98981413:+@13:98996016:98996120:+,0,0.002,0.01,same,same,RP11-261P24.2
A5SS,13:99852964:99852620|99852892:-@13:99848631:99850056:-,0.94,0.916,0.938,same,same,UBAC2-AS1
A5SS,14:102552461:102552095|102552302:-@14:102551635:102551768:-,1,1,1,same,same,HSP90AA1
A5SS,14:102700126:102698872|102700025:-@14:102691432:102692745:-,0.986,0.974,0.846,lower,same,MOK
A5SS,14:102700126:102698872|102700025:-@14:102695794:102695994:-,0.398,0.298,0.268,lower,lower,MOK
A5SS,14:102718332:102717781|102718254:-@14:102717149:102717324:-,0.044,0.07,0.072,same,same,MOK
A5SS,14:102805431:102805560|102805566:+@14:102807660:102808704:+,0.16,0.176,0.148,same,same,AL137229.1
A5SS,14:102805431:102805560|102805566:+@14:102807660:102808704:+,0.16,0.176,0.148,same,same,ZNF839
A5SS,14:102822234:102822105|102822109:-@14:102816256:102816385:-,0.98,0.978,0.976,same,same,CINP
A5SS,14:103589798:103589820|103590288:+@14:103592647:103593029:+,0.17,0.128,0.12,same,same,TNFAIP2
A5SS,14:103986929:103986806|103986839:-@14:103986459:103986648:-,0.998,0.994,0.984,same,same,CKB
A5SS,14:103988842:103988638|103988775:-@14:103988360:103988514:-,0.99,0.99,0.976,same,same,CKB
A5SS,14:104129039:104129258|104129264:+@14:104135848:104135935:+,0.988,0.98,0.974,same,same,KLC1
A5SS,14:104129039:104129258|104129264:+@14:104135848:104135935:+,0.988,0.98,0.974,same,same,RP11-73M18.2
A5SS,14:104145721:104145855|104145882:+@14:104151323:104151373:+,0.454,0.71,0.778,higher,higher,KLC1
A5SS,14:104145721:104145855|104145882:+@14:104151323:104151373:+,0.454,0.71,0.778,higher,higher,RP11-73M18.2
A5SS,14:104145721:104145855|104145882:+@14:104151323:104151373:+,0.454,0.71,0.778,higher,higher,RP11-894P9.1
A5SS,14:104145721:104145855|104145882:+@14:104153418:104153548:+,0.354,0.778,0.834,higher,higher,KLC1
A5SS,14:104145721:104145855|104145882:+@14:104153418:104153548:+,0.354,0.778,0.834,higher,higher,RP11-73M18.2
A5SS,14:104145721:104145855|104145882:+@14:104153418:104153548:+,0.354,0.778,0.834,higher,higher,RP11-894P9.1
A5SS,14:104145721:104145855|104145882:+@14:104166992:104167064:+,0.29,0.592,0.694,higher,higher,KLC1
A5SS,14:104145721:104145855|104145882:+@14:104166992:104167064:+,0.29,0.592,0.694,higher,higher,RP11-73M18.10
A5SS,14:104145721:104145855|104145882:+@14:104166992:104167064:+,0.29,0.592,0.694,higher,higher,RP11-73M18.2
A5SS,14:104145721:104145855|104145882:+@14:104166992:104167064:+,0.29,0.592,0.694,higher,higher,RP11-73M18.6
A5SS,14:104145721:104145855|104145882:+@14:104166992:104167064:+,0.29,0.592,0.694,higher,higher,RP11-73M18.7
A5SS,14:104145721:104145855|104145882:+@14:104166992:104167064:+,0.29,0.592,0.694,higher,higher,RP11-73M18.8
A5SS,14:104145721:104145855|104145882:+@14:104166992:104167064:+,0.29,0.592,0.694,higher,higher,RP11-894P9.1
A5SS,14:104145721:104145855|104145882:+@14:104166992:104167064:+,0.29,0.592,0.694,higher,higher,XRCC3
A5SS,14:104181823:104181683|104181761:-@14:104177803:104177904:-,0.098,0.102,0.116,same,same,AL049840.1
A5SS,14:104181823:104181683|104181761:-@14:104177803:104177904:-,0.098,0.102,0.116,same,same,RP11-73M18.9
A5SS,14:104181823:104181683|104181761:-@14:104177803:104177904:-,0.098,0.102,0.116,same,same,XRCC3
A5SS,14:105196071:105196232|105196550:+@14:105201357:105201459:+,0.486666666666667,0.48,0.6,higher,same,ADSSL1
A5SS,14:105455280:105455411|105455425:+@14:105457828:105457957:+,0.894,0.872,0.812,same,same,C14orf79
A5SS,14:105692498:105692440|105692451:-@14:105675766:105675996:-,0.346,0.362,0.386,same,same,BRF1
A5SS,14:105781926:105766783|105781659:-@14:105752633:105752713:-,0.476,0.266,0.276,lower,lower,BRF1
A5SS,14:105781926:105766783|105781659:-@14:105752633:105752713:-,0.476,0.266,0.276,lower,lower,PACS2
A5SS,14:105781926:105766783|105781679:-@14:105752633:105752713:-,0.646,0.468,0.388,lower,lower,BRF1
A5SS,14:105781926:105766783|105781679:-@14:105752633:105752713:-,0.646,0.468,0.388,lower,lower,PACS2
A5SS,14:105781926:105781659|105781679:-@14:105752633:105752713:-,0.694,0.814,0.702,same,higher,BRF1
A5SS,14:105781926:105781659|105781679:-@14:105752633:105752713:-,0.694,0.814,0.702,same,higher,PACS2
A5SS,14:105834796:105834852|105834876:+@14:105836178:105836237:+,0.868,0.788,0.764,lower,same,PACS2
A5SS,14:105848251:105848383|105848395:+@14:105848814:105848918:+,0.202,0.176,0.17,same,same,PACS2
A5SS,14:105955000:105955131|105955284:+@14:105957318:105957463:+,0.2325,0.18,0.36,higher,same,C14orf80
A5SS,14:105955000:105955131|105955284:+@14:105957318:105957463:+,0.2325,0.18,0.36,higher,same,CRIP1
A5SS,14:105957318:105957455|105957463:+@14:105957959:105958037:+,0.502,0.562,0.514,same,same,C14orf80
A5SS,14:105957318:105957455|105957463:+@14:105957959:105958037:+,0.502,0.562,0.514,same,same,CRIP1
A5SS,14:105957318:105957455|105957469:+@14:105957959:105958037:+,0.256,0.362,0.5325,higher,higher,C14orf80
A5SS,14:105957318:105957455|105957469:+@14:105957959:105958037:+,0.256,0.362,0.5325,higher,higher,CRIP1
A5SS,14:105957318:105957463|105957469:+@14:105957959:105958037:+,0.298,0.31,0.408,higher,same,C14orf80
A5SS,14:105957318:105957463|105957469:+@14:105957959:105958037:+,0.298,0.31,0.408,higher,same,CRIP1
A5SS,14:20768977:20768766|20768834:-@14:20767457:20767607:-,0.976,0.974,0.978,same,same,TTC5
A5SS,14:20786133:20785953|20785954:-@14:20784386:20784719:-,0.632,0.686,0.75,higher,same,CCNB1IP1
A5SS,14:20797532:20797333|20797383:-@14:20794875:20794952:-,1,0.994,0.986,same,same,CCNB1IP1
A5SS,14:20813091:20813246|20813285:+@14:20813553:20813623:+,0.022,0.046,0.062,same,same,PARP2
A5SS,14:20813091:20813246|20813285:+@14:20813553:20813623:+,0.022,0.046,0.062,same,same,RP11-203M5.2
A5SS,14:20917172:20917061|20917123:-@14:20916892:20916970:-,0.02,0.05,0.034,same,same,OSGEP
