eventtype,event_name,control,prpf38,prpf8,prpf8_diff,prpf38_diff,symbol
A3SS,10:73975965:73976033:-@10:73973035|73973089:73972945:-,0.972,0.944,0.958,same,same,ANAPC16
A3SS,10:73975965:73976033:-@10:73973035|73973089:73972945:-,0.972,0.944,0.958,same,same,ASCC1
A3SS,10:73975965:73976033:-@10:73973035|73973109:73972945:-,0.95,0.898,0.924,same,same,ANAPC16
A3SS,10:73975965:73976033:-@10:73973035|73973109:73972945:-,0.95,0.898,0.924,same,same,ASCC1
A3SS,10:73975965:73976033:-@10:73973089|73973109:73972945:-,0.082,0.092,0.072,same,same,ANAPC16
A3SS,10:73975965:73976033:-@10:73973089|73973109:73972945:-,0.082,0.092,0.072,same,same,ASCC1
A3SS,10:73975965:73976033:-@10:73975612|73975867:73975540:-,0.866,0.892,0.92,same,same,ANAPC16
A3SS,10:73975965:73976033:-@10:73975612|73975867:73975540:-,0.866,0.892,0.92,same,same,ASCC1
A3SS,10:74385768:74385899:-@10:74326517|74326552:74326391:-,0.984,0.982,0.99,same,same,AL513185.1
A3SS,10:74385768:74385899:-@10:74326517|74326552:74326391:-,0.984,0.982,0.99,same,same,MICU1
A3SS,10:74385768:74385899:-@10:74326517|74326552:74326391:-,0.984,0.982,0.99,same,same,Metazoa_SRP
A3SS,10:74885156:74885267:+@10:74886393|74886431:74886585:+,0.636,0.602,0.572,same,same,NUDT13
A3SS,10:74885156:74885267:+@10:74886393|74886431:74886585:+,0.636,0.602,0.572,same,same,RP11-152N13.16
A3SS,10:74885156:74885267:+@10:74886393|74886431:74886585:+,0.636,0.602,0.572,same,same,SNORA11
A3SS,10:74920192:74920309:-@10:74916335|74916413:74916326:-,0.966,0.97,0.95,same,same,ECD
A3SS,10:75012228:75012451:-@10:75011781|75011795:75011521:-,0.07,0.07,0.09,same,same,DNAJC9-AS1
A3SS,10:75012228:75012451:-@10:75011781|75011795:75011521:-,0.07,0.07,0.09,same,same,MRPS16
A3SS,10:75012927:75013012:+@10:75013559|75013651:75014107:+,0.65,0.584,0.568,same,same,DNAJC9-AS1
A3SS,10:75012927:75013012:+@10:75013559|75013651:75014107:+,0.65,0.584,0.568,same,same,RP11-152N13.5
A3SS,10:75012927:75013012:+@10:75013559|75013651:75014107:+,0.65,0.584,0.568,same,same,TTC18
A3SS,10:75214170:75214247:-@10:75206331|75206334:75206250:-,0.576,0.53,0.588,same,same,PPP3CB
A3SS,10:75256045:75256241:+@10:75258408|75258491:75258625:+,0.042,0.034,0.038,same,same,RP11-137L10.6
A3SS,10:75256045:75256241:+@10:75258408|75258491:75258625:+,0.042,0.034,0.038,same,same,USP54
A3SS,10:75553905:75554088:+@10:75554299|75554314:75554397:+,0.454,0.55,0.496,same,same,ZSWIM8
A3SS,10:75555297:75555421:+@10:75556511|75556532:75556772:+,0.964,0.962,0.946,same,same,RP11-574K11.31
A3SS,10:75555297:75555421:+@10:75556511|75556532:75556772:+,0.964,0.962,0.946,same,same,ZSWIM8
A3SS,10:75555297:75555421:+@10:75556511|75556532:75556772:+,0.964,0.962,0.946,same,same,ZSWIM8-AS1
A3SS,10:75557135:75557363:+@10:75557539|75557694:75557828:+,0.072,0.068,0.1,same,same,RP11-574K11.31
A3SS,10:75557135:75557363:+@10:75557539|75557694:75557828:+,0.072,0.068,0.1,same,same,ZSWIM8
A3SS,10:75557135:75557363:+@10:75557539|75557694:75557828:+,0.072,0.068,0.1,same,same,ZSWIM8-AS1
A3SS,10:75560261:75560317:-@10:75557817|75557846:75557580:-,0.498,0.428,0.424,same,same,RP11-574K11.31
A3SS,10:75560261:75560317:-@10:75557817|75557846:75557580:-,0.498,0.428,0.424,same,same,ZSWIM8
A3SS,10:75560261:75560317:-@10:75557817|75557846:75557580:-,0.498,0.428,0.424,same,same,ZSWIM8-AS1
A3SS,10:75560398:75560517:+@10:75560775|75560843:75560953:+,0.07,0.046,0.058,same,same,RP11-574K11.31
A3SS,10:75560398:75560517:+@10:75560775|75560843:75560953:+,0.07,0.046,0.058,same,same,ZSWIM8
A3SS,10:75560398:75560517:+@10:75560775|75560843:75560953:+,0.07,0.046,0.058,same,same,ZSWIM8-AS1
A3SS,10:75581440:75581488:-@10:75579375|75579403:75579290:-,0.984,0.932,0.914,same,same,CAMK2G
A3SS,10:76973779:76973828:+@10:76977646|76977691:76977749:+,0.1,0.1,0.178,same,same,VDAC2
A3SS,10:79397023:79397400:-@10:79396273|79396327:79395957:-,0.435,0.17,0.435,same,lower,KCNMA1
A3SS,10:79566516:79566686:-@10:79565619|79565686:79565423:-,0.022,0.024,0.03,same,same,DLG5
A3SS,10:79569305:79569488:-@10:79567694|79567702:79567554:-,0.99,1,0.988,same,same,DLG5
A3SS,10:79796952:79797062:+@10:79799959|79799962:79799983:+,0.998,0.998,0.998,same,same,RPS24
A3SS,10:8100268:8100804:+@10:8105956|8105959:8106101:+,0.19,0.2,0.208,same,same,GATA3
A3SS,10:81965099:81965328:-@10:81940892|81941211:81940697:-,0.896,0.6,0.744,lower,lower,ANXA11
A3SS,10:82168249:82168399:+@10:82180222|82180239:82180401:+,0.258,0.244,0.256,same,same,FAM213A
A3SS,10:82264484:82264534:+@10:82266955|82266984:82267130:+,0.946,0.928,0.888,same,same,TSPAN14
A3SS,10:88719390:88719431:+@10:88719706|88719758:88719885:+,0.91,0.934,0.928,same,same,MMRN2
A3SS,10:88719390:88719431:+@10:88719706|88719758:88719885:+,0.91,0.934,0.928,same,same,SNCG
A3SS,10:89005872:89005969:-@10:88998606|88998629:88998424:-,0.436,0.382,0.358,same,same,NUTM2A-AS1
A3SS,10:91484777:91484915:+@10:91486050|91486170:91486278:+,0.918,0.926,0.952,same,same,KIF20B
A3SS,10:93940720:93940776:-@10:93904842|93904869:93904702:-,0.856,0.808,0.772,same,same,AL158040.1
A3SS,10:93940720:93940776:-@10:93904842|93904869:93904702:-,0.856,0.808,0.772,same,same,CPEB3
A3SS,10:95085583:95085722:-@10:95082930|95082932:95082835:-,0.688,0.588,0.75,same,same,MYOF
A3SS,10:95653730:95653968:+@10:95658328|95658331:95658508:+,0.222,0.226,0.292,same,same,SLC35G1
A3SS,10:97098890:97099084:-@10:97096562|97097051:97096278:-,0.028,0.028,0.032,same,same,SORBS1
A3SS,10:97181718:97181830:-@10:97174412|97174619:97174251:-,0.87,0.772,0.79,same,same,SORBS1
A3SS,10:97667420:97667620:-@10:97664692|97664695:97664587:-,0.812,0.754,0.838,same,same,C10orf131
A3SS,10:97667420:97667620:-@10:97664692|97664695:97664587:-,0.812,0.754,0.838,same,same,ENTPD1-AS1
A3SS,10:97667420:97667620:-@10:97664692|97664695:97664587:-,0.812,0.754,0.838,same,same,RP11-248J23.7
A3SS,10:97816458:97816757:+@10:97816845|97816878:97817004:+,0.044,0.046,0.1,same,same,CCNJ
A3SS,10:97816458:97816757:+@10:97816845|97816878:97817004:+,0.044,0.046,0.1,same,same,ENTPD1-AS1
A3SS,10:97816458:97816757:+@10:97816845|97816881:97817004:+,0.14,0.12,0.196,same,same,CCNJ
A3SS,10:97816458:97816757:+@10:97816845|97816881:97817004:+,0.14,0.12,0.196,same,same,ENTPD1-AS1
A3SS,10:97816458:97816757:+@10:97816878|97816881:97817004:+,0.71,0.704,0.66,same,same,CCNJ
A3SS,10:97816458:97816757:+@10:97816878|97816881:97817004:+,0.71,0.704,0.66,same,same,ENTPD1-AS1
A3SS,10:97892343:97892427:+@10:97893313|97893340:97893405:+,0.7,0.802,0.602,same,higher,ZNF518A
A3SS,10:97915681:97915804:+@10:97915954|97917647:97920099:+,0.244,0.216,0.23,same,same,ZNF518A
A3SS,10:98287788:98287934:-@10:98287253|98287302:98287170:-,0.022,0.02,0.018,same,same,TM9SF3
A3SS,10:99212172:99212260:+@10:99212564|99212652:99212680:+,0.982,0.99,0.956,same,same,ZDHHC16
A3SS,10:99214471:99214556:+@10:99215396|99215417:99215540:+,0.9,0.81,0.722,lower,same,ZDHHC16
A3SS,10:99214471:99214556:+@10:99215396|99215471:99215540:+,0.328,0.372,0.342,same,same,ZDHHC16
A3SS,10:99214471:99214556:+@10:99215417|99215471:99215540:+,0.216,0.292,0.276,same,same,ZDHHC16
A3SS,10:99219416:99219498:-@10:99219262|99219283:99219119:-,0.966,0.962,0.878,same,same,MMS19
A3SS,10:99226261:99226342:-@10:99225913|99225916:99225816:-,0.866,0.804,0.84,same,same,MMS19
A3SS,10:99228009:99228163:-@10:99227340|99227360:99227262:-,0.098,0.074,0.098,same,same,MMS19
A3SS,10:99236440:99236501:-@10:99230591|99230618:99230532:-,0.978,0.97,0.944,same,same,MMS19
A3SS,10:99237104:99237173:-@10:99236676|99236720:99236592:-,0.984,0.976,0.956,same,same,MMS19
A3SS,10:99237612:99237686:-@10:99237161|99237173:99237104:-,0.984,0.974,0.956,same,same,MMS19
A3SS,10:99475078:99475162:+@10:99475486|99475617:99475742:+,0.174,0.046,0.03,lower,lower,MARVELD1
A3SS,10:99510088:99510227:+@10:99511133|99511148:99511219:+,0.684,0.562,0.41,lower,lower,ZFYVE27
A3SS,11:102217945:102218107:+@11:102219329|102220609:102221480:+,0.104,0.042,0.098,same,same,BIRC2
A3SS,11:102217945:102218107:+@11:102219329|102220732:102221480:+,0.076,0.034,0.084,same,same,BIRC2
A3SS,11:102217945:102218107:+@11:102220609|102220732:102221480:+,0.048,0.05,0.056,same,same,BIRC2
A3SS,11:102219329:102219495:+@11:102220609|102220732:102221480:+,0.038,0.034,0.044,same,same,BIRC2
A3SS,11:104825474:104825728:-@11:104822732|104822790:104822623:-,0.058,0.054,0.056,same,same,CASP4
A3SS,11:104897569:104897678:-@11:104896327|104897083:104896235:-,0.73,0.72,0.754,same,same,CASP1
A3SS,11:104905834:104905840:-@11:104905115|104905201:104904935:-,0.766,0.66,0.6,lower,lower,CASP1
A3SS,11:104905834:104905840:-@11:104905115|104905429:104904935:-,0.224,0.2,0.176,same,same,CASP1
A3SS,11:104905834:104905840:-@11:104905201|104905429:104904935:-,0.024,0.036,0.03,same,same,CASP1
A3SS,11:10524268:10524441:+@11:10526096|10526127:10526206:+,0.29,0.184,0.222,same,lower,AMPD3
A3SS,11:107260800:107260937:-@11:107224404|107224462:107224250:-,0.972,0.982,0.976,same,same,CWF19L2
A3SS,11:107427492:107427729:-@11:107424699|107424704:107424573:-,0.876,0.702,0.848,same,lower,ALKBH8
A3SS,11:107673727:107673881:-@11:107663519|107663526:107661717:-,0.99,0.992,0.986,same,same,SLC35F2
A3SS,11:108061187:108061227:-@11:108060057|108060064:108059833:-,0.088,0.106,0.126,same,same,NPAT
A3SS,11:10821637:10821895:-@11:10821156|10821303:10821099:-,1,1,1,same,same,EIF4G2
A3SS,11:10821637:10821895:-@11:10821156|10821303:10821099:-,1,1,1,same,same,RP11-685M7.5
A3SS,11:10827454:10827594:-@11:10825965|10826562:10825834:-,0.15,0.146,0.144,same,same,EIF4G2
A3SS,11:10828802:10828928:-@11:10827557|10827594:10827454:-,0.98,0.978,0.978,same,same,EIF4G2
A3SS,11:10830252:10830470:-@11:10828866|10828928:10828802:-,0.972,0.982,0.976,same,same,EIF4G2
A3SS,11:10879409:10879620:-@11:10877752|10877804:10877691:-,0.966,0.974,0.974,same,same,ZBED5
A3SS,11:110150406:110150481:-@11:110143758|110143776:110143636:-,0.532,0.516,0.492,same,same,RDX
A3SS,11:111711378:111711532:-@11:111709101|111709122:111708972:-,0.408,0.648,0.652,higher,higher,ALG9
A3SS,11:111942359:111942482:-@11:111941956|111942007:111941762:-,0.912,0.878,0.822,same,same,PIH1D2
A3SS,11:111952706:111952759:+@11:111953189|111953192:111955874:+,0.102,0.124,0.112,same,same,C11orf57
A3SS,11:111952706:111952759:+@11:111953189|111953192:111955874:+,0.102,0.124,0.112,same,same,TIMM8B
A3SS,11:112034629:112034840:-@11:112025784|112025805:112025698:-,0.066,0.046,0.034,same,same,IL18
A3SS,11:112034629:112034840:-@11:112025784|112025805:112025698:-,0.066,0.046,0.034,same,same,SDHD
A3SS,11:113185305:113185340:+@11:113186673|113186965:113187037:+,0.97,0.93,0.7,lower,same,TTC12
A3SS,11:113200642:113200701:+@11:113205670|113205688:113205759:+,0.976,0.922,0.843333333333333,lower,same,TTC12
A3SS,11:113608294:113608425:-@11:113607495|113607544:113607342:-,0.984,0.972,0.98,same,same,ZW10
A3SS,11:113694327:113694422:-@11:113688416|113688559:113688380:-,0.97,0.968,0.916,same,same,RP11-667M19.10
A3SS,11:113694327:113694422:-@11:113688416|113688559:113688380:-,0.97,0.968,0.916,same,same,RP11-667M19.9
A3SS,11:113694327:113694422:-@11:113688416|113688559:113688380:-,0.97,0.968,0.916,same,same,USP28
A3SS,11:113704142:113704279:-@11:113701665|113701668:113701589:-,0.334,0.312,0.39,same,same,USP28
A3SS,11:113704142:113704279:-@11:113702711|113702715:113702642:-,0.972,0.984,0.968,same,same,USP28
A3SS,11:113746167:113746292:-@11:113745522|113745601:113745239:-,0.83,0.848,0.706,lower,same,USP28
A3SS,11:114272420:114272582:+@11:114273550|114273554:114273637:+,0.006,0.006,0.016,same,same,RBM7
A3SS,11:114272420:114272582:+@11:114273550|114273554:114273637:+,0.006,0.006,0.016,same,same,RP11-212D19.4
A3SS,11:114273550:114273637:+@11:114276428|114276431:114276521:+,0.286,0.308,0.31,same,same,RBM7
A3SS,11:114273550:114273637:+@11:114276428|114276431:114276521:+,0.286,0.308,0.31,same,same,RP11-212D19.4
A3SS,11:114314578:114314655:+@11:114315263|114315308:114315374:+,0.002,0.002,0.01,same,same,REXO2
A3SS,11:114314578:114314655:+@11:114315263|114315308:114315374:+,0.002,0.002,0.01,same,same,RP11-212D19.4
A3SS,11:116658536:116658766:-@11:116658318|116658359:116658198:-,0.99,0.996,0.996,same,same,ZNF259
A3SS,11:116718192:116718324:-@11:116717173|116717269:116717099:-,0.978,0.982,0.968,same,same,APOA1-AS
A3SS,11:116718192:116718324:-@11:116717173|116717269:116717099:-,0.978,0.982,0.968,same,same,SIK3
A3SS,11:116729981:116730320:-@11:116729235|116729415:116728526:-,0.766,0.71,0.77,same,same,SIK3
A3SS,11:117058344:117058415:+@11:117059424|117059445:117059542:+,0.114,0.114,0.206666666666667,same,same,SIDT2
A3SS,11:117089182:117089284:-@11:117079762|117079769:117079613:-,0.988,0.964,0.95,same,same,PCSK7
A3SS,11:117165847:117166063:-@11:117164649|117164724:117164587:-,0.88,0.876,0.914,same,same,BACE1
A3SS,11:117165979:117166063:-@11:117164649|117164724:117164587:-,0.948,0.908,0.904,same,same,BACE1
A3SS,11:117947753:117948020:+@11:117965531|117965537:117965570:+,0.976,0.964,0.918,same,same,TMPRSS4
A3SS,11:117947753:117948020:+@11:117965531|117965537:117965570:+,0.976,0.964,0.918,same,same,TMPRSS4-AS1
A3SS,11:117975406:117975535:+@11:117978489|117978504:117978590:+,0.038,0.05,0.064,same,same,TMPRSS4
A3SS,11:118122937:118123062:-@11:118111056|118111092:118110926:-,0.894,0.916,0.886,same,same,MPZL3
A3SS,11:118339490:118339559:+@11:118342377|118344894:118345030:+,0.212,0.222,0.166,same,same,KMT2A
A3SS,11:118402490:118402586:+@11:118402812|118402865:118403176:+,0.894,0.804,0.562,lower,same,TMEM25
A3SS,11:118402490:118402586:+@11:118402812|118402961:118403176:+,0.178,0.142,0.262,same,same,TMEM25
A3SS,11:118402490:118402586:+@11:118402812|118403125:118403176:+,0.086,0.14,0.18,same,same,TMEM25
A3SS,11:118402490:118402586:+@11:118402865|118402961:118403176:+,0.066,0.078,0.208,higher,same,TMEM25
A3SS,11:118402490:118402586:+@11:118402865|118403125:118403176:+,0.058,0.118,0.194,higher,same,TMEM25
A3SS,11:118402490:118402586:+@11:118402961|118403125:118403176:+,0.082,0.16,0.252,higher,same,TMEM25
A3SS,11:118404744:118404844:+@11:118404981|118404984:118405070:+,0.078,0.066,0.196,higher,same,TMEM25
A3SS,11:118436505:118436632:-@11:118435776|118435806:118435680:-,0.036,0.064,0.066,same,same,IFT46
A3SS,11:118885704:118885793:+@11:118885998|118886017:118886149:+,0.948,0.954,0.92,same,same,CCDC84
A3SS,11:118888668:118888763:-@11:118888143|118888255:118888072:-,1,1,1,same,same,RPS25
A3SS,11:118890860:118890963:+@11:118892470|118892584:118892596:+,0.014,0.018,0.022,same,same,TRAPPC4
A3SS,11:118898439:118898582:-@11:118898434|118898437:118898338:-,0.968,0.92,0.82,lower,same,SLC37A4
A3SS,11:118899932:118900274:-@11:118898582|118899136:118898338:-,0.42,0.43,0.408,same,same,SLC37A4
A3SS,11:118920268:118920347:-@11:118919915|118920082:118919730:-,0.01,0.016,0.016,same,same,HYOU1
A3SS,11:118926782:118926879:-@11:118926283|118926555:118926205:-,0.758,0.784,0.792,same,same,HYOU1
A3SS,11:118927731:118927850:-@11:118927116|118927129:118926991:-,0.186,0.51,0.342,higher,higher,HYOU1
A3SS,11:118944510:118944661:+@11:118947529|118947607:118947793:+,0.948,0.954,0.914,same,same,VPS11
A3SS,11:118958697:118958788:+@11:118958885|118958889:118959018:+,0.49,0.5,0.545,same,same,HMBS
A3SS,11:118958697:118958788:+@11:118958885|118958965:118959018:+,0.392,0.24,0.4175,same,lower,HMBS
A3SS,11:118958697:118958788:+@11:118958889|118958965:118959018:+,0.372,0.235,0.385,same,lower,HMBS
A3SS,11:118959345:118959417:+@11:118959792|118959810:118959841:+,0.014,0.012,0.034,same,same,HMBS
A3SS,11:118959927:118959982:+@11:118960393|118960700:118960777:+,0.04,0.054,0.146,higher,same,HMBS
A3SS,11:118962123:118962236:+@11:118962835|118963114:118963233:+,0.656,0.61,0.584,same,same,HMBS
A3SS,11:118969113:118969197:-@11:118968635|118968753:118968565:-,0.968,0.944,0.932,same,same,DPAGT1
A3SS,11:118971728:118971848:-@11:118971553|118971587:118971340:-,0.048,0.064,0.054,same,same,DPAGT1
A3SS,11:118972205:118972588:-@11:118971757|118971848:118971728:-,0.99,0.98,0.968,same,same,DPAGT1
A3SS,11:118977460:118977836:+@11:118978085|118978223:118978406:+,0.042,0.04,0.066,same,same,C2CD2L
A3SS,11:118977460:118977836:+@11:118978085|118978223:118978406:+,0.042,0.04,0.066,same,same,DPAGT1
A3SS,11:118984321:118984422:+@11:118984562|118984565:118984698:+,0.724,0.74,0.768,same,same,C2CD2L
A3SS,11:119052803:119053054:+@11:119053827|119054530:119054725:+,0.25,0.186,0.148,lower,same,NLRX1
A3SS,11:119185849:119185973:-@11:119185741|119185750:119185543:-,0.838,0.958,0.948,higher,higher,MCAM
A3SS,11:119187745:119187840:-@11:119185750|119185973:119185543:-,0.516,0.462,0.48,same,same,MCAM
A3SS,11:119252520:119252618:+@11:119265691|119265742:119265864:+,0.074,0.084,0.116,same,same,USP2-AS1
A3SS,11:120081475:120082218:+@11:120096370|120096454:120096504:+,0.034,0.054,0.04,same,same,OAF
A3SS,11:120196005:120196077:+@11:120197831|120198150:120198349:+,0.7,0.464,0.382,lower,lower,TMEM136
A3SS,11:120918237:120918376:+@11:120924260|120924339:120924441:+,0.162,0.118,0.09,same,same,TBCEL
A3SS,11:121174075:121174294:+@11:121175049|121175070:121175202:+,0.99,0.988,0.99,same,same,SC5D
A3SS,11:121175070:121175202:+@11:121177095|121177168:121177195:+,0.014,0.03,0.038,same,same,SC5D
A3SS,11:122930824:122930976:-@11:122930470|122930736:122930181:-,1,1,1,same,same,HSPA8
A3SS,11:122931301:122931506:-@11:122930919|122930976:122930824:-,1,1,1,same,same,HSPA8
A3SS,11:122931828:122932037:-@11:122931383|122931506:122931301:-,1,1,1,same,same,HSPA8
A3SS,11:122932772:122932844:-@11:122931966|122932037:122931828:-,0.98,0.98,0.98,same,same,HSPA8
A3SS,11:123611125:123611244:-@11:123610897|123610900:123610825:-,0.646,0.64,0.538,lower,same,ZNF202
A3SS,11:123611125:123611244:-@11:123610897|123610940:123610825:-,0.894,0.874,0.83,same,same,ZNF202
A3SS,11:123611125:123611244:-@11:123610900|123610940:123610825:-,0.884,0.824,0.828,same,same,ZNF202
A3SS,11:124495567:124495799:+@11:124496709|124496800:124496946:+,0.738,0.71,0.638,same,same,TBRG1
A3SS,11:124500641:124500751:+@11:124501136|124501171:124501313:+,0.974,0.956,0.952,same,same,TBRG1
A3SS,11:124669767:124670569:-@11:124644714|124644727:124644615:-,0.418,0.488,0.512,same,same,MSANTD2
A3SS,11:124669767:124670569:-@11:124644714|124644727:124644615:-,0.418,0.488,0.512,same,same,RP11-677M14.6
A3SS,11:124669767:124670569:-@11:124644714|124644727:124644615:-,0.418,0.488,0.512,same,same,RP11-677M14.7
A3SS,11:124669767:124670569:-@11:124644714|124644870:124644615:-,0.72,0.828,0.854,higher,higher,MSANTD2
A3SS,11:124669767:124670569:-@11:124644714|124644870:124644615:-,0.72,0.828,0.854,higher,higher,RP11-677M14.6
A3SS,11:124669767:124670569:-@11:124644714|124644870:124644615:-,0.72,0.828,0.854,higher,higher,RP11-677M14.7
A3SS,11:124669767:124670569:-@11:124644727|124644870:124644615:-,0.886,0.932,0.91,same,same,MSANTD2
A3SS,11:124669767:124670569:-@11:124644727|124644870:124644615:-,0.886,0.932,0.91,same,same,RP11-677M14.6
A3SS,11:124669767:124670569:-@11:124644727|124644870:124644615:-,0.886,0.932,0.91,same,same,RP11-677M14.7
A3SS,11:124972028:124972213:-@11:124971152|124971199:124971097:-,0.892,0.864,0.784,lower,same,TMEM218
A3SS,11:124972533:124972705:-@11:124972213|124972247:124972028:-,0.188,0.436,0.484,higher,higher,TMEM218
A3SS,11:124972630:124972705:-@11:124972198|124972213:124972028:-,0.936,0.812,0.626,lower,lower,TMEM218
A3SS,11:124972630:124972705:-@11:124972198|124972247:124972028:-,0.696,0.636,0.568,lower,same,TMEM218
A3SS,11:124972630:124972705:-@11:124972213|124972247:124972028:-,0.122,0.318,0.436,higher,higher,TMEM218
A3SS,11:125442354:125442465:+@11:125445147|125445159:125445304:+,0.974,0.976,0.96,same,same,EI24
A3SS,11:125442354:125442465:+@11:125445147|125445159:125445304:+,0.974,0.976,0.96,same,same,RNU6-1156P
A3SS,11:125442354:125442465:+@11:125445147|125445159:125445304:+,0.974,0.976,0.96,same,same,STT3A-AS1
A3SS,11:125442354:125442465:+@11:125445147|125445201:125445304:+,0.068,0.062,0.056,same,same,EI24
A3SS,11:125442354:125442465:+@11:125445147|125445201:125445304:+,0.068,0.062,0.056,same,same,RNU6-1156P
A3SS,11:125442354:125442465:+@11:125445147|125445201:125445304:+,0.068,0.062,0.056,same,same,STT3A-AS1
A3SS,11:125442354:125442465:+@11:125445147|125445205:125445304:+,0.008,0.012,0.012,same,same,EI24
A3SS,11:125442354:125442465:+@11:125445147|125445205:125445304:+,0.008,0.012,0.012,same,same,RNU6-1156P
A3SS,11:125442354:125442465:+@11:125445147|125445205:125445304:+,0.008,0.012,0.012,same,same,STT3A-AS1
A3SS,11:125442354:125442465:+@11:125445159|125445201:125445304:+,0.026,0.024,0.022,same,same,EI24
A3SS,11:125442354:125442465:+@11:125445159|125445201:125445304:+,0.026,0.024,0.022,same,same,RNU6-1156P
A3SS,11:125442354:125442465:+@11:125445159|125445201:125445304:+,0.026,0.024,0.022,same,same,STT3A-AS1
A3SS,11:125442354:125442465:+@11:125445159|125445205:125445304:+,0.002,0.004,0.002,same,same,EI24
A3SS,11:125442354:125442465:+@11:125445159|125445205:125445304:+,0.002,0.004,0.002,same,same,RNU6-1156P
A3SS,11:125442354:125442465:+@11:125445159|125445205:125445304:+,0.002,0.004,0.002,same,same,STT3A-AS1
A3SS,11:125442354:125442465:+@11:125445201|125445205:125445304:+,0.046,0.062,0.068,same,same,EI24
A3SS,11:125442354:125442465:+@11:125445201|125445205:125445304:+,0.046,0.062,0.068,same,same,RNU6-1156P
A3SS,11:125442354:125442465:+@11:125445201|125445205:125445304:+,0.046,0.062,0.068,same,same,STT3A-AS1
A3SS,11:126126462:126126747:+@11:126131320|126131323:126131379:+,0.272,0.294,0.31,same,same,FAM118B
A3SS,11:126139066:126139186:+@11:126141115|126141332:126141552:+,0.97,0.9,0.922,same,same,FOXRED1
A3SS,11:126142864:126142974:+@11:126143211|126143231:126143349:+,0.972,0.95,0.96,same,same,FOXRED1
A3SS,11:126142864:126142974:+@11:126143211|126143234:126143349:+,0.674,0.5,0.596,same,lower,FOXRED1
A3SS,11:126142864:126142974:+@11:126143231|126143234:126143349:+,0.03,0.03,0.028,same,same,FOXRED1
A3SS,11:126143231:126143349:+@11:126144822|126144826:126144916:+,0.016,0.032,0.06,same,same,FOXRED1
A3SS,11:126146289:126146418:+@11:126146893|126146966:126147070:+,0.98,0.964,0.944,same,same,FOXRED1
A3SS,11:126160698:126160856:+@11:126161168|126161320:126161464:+,0.91,0.892,0.708,lower,same,TIRAP
A3SS,11:126276838:126276918:+@11:126277129|126277147:126277244:+,0.972,0.97,0.974,same,same,ST3GAL4
A3SS,11:126279163:126279306:+@11:126283292|126283400:126283543:+,0.976,0.974,0.966,same,same,ST3GAL4
A3SS,11:128774326:128774506:-@11:128773402|128773406:128773262:-,0.554,0.75,0.69,higher,higher,C11orf45
A3SS,11:128774326:128774506:-@11:128773402|128773406:128773262:-,0.554,0.75,0.69,higher,higher,KCNJ5
A3SS,11:129755330:129755504:-@11:129754741|129754777:129754640:-,0.318,0.316,0.274,same,same,NFRKB
A3SS,11:129825407:129825466:-@11:129817187|129817265:129817040:-,0.93,0.944,0.908,same,same,PRDM10
A3SS,11:130109707:130109791:-@11:130108448|130108451:130108339:-,0.506,0.432,0.434,same,same,ZBTB44
A3SS,11:130109707:130109791:-@11:130108448|130108502:130108339:-,0.906,0.826,0.816,same,same,ZBTB44
A3SS,11:130109707:130109791:-@11:130108451|130108502:130108339:-,0.926,0.882,0.882,same,same,ZBTB44
A3SS,11:130776520:130776616:-@11:130775977|130776028:130775848:-,0.964,0.972,0.926,same,same,SNX19
A3SS,11:13375848:13375995:+@11:13376773|13376780:13376843:+,0.138,0.224,0.47,higher,same,ARNTL
A3SS,11:13388212:13388329:+@11:13391165|13391244:13391314:+,0.05,0.076,0.07,same,same,ARNTL
A3SS,11:13391165:13391314:+@11:13393710|13393713:13393956:+,0.392,0.388,0.38,same,same,ARNTL
A3SS,11:13397159:13397309:+@11:13398092|13398187:13398275:+,0.98,0.978,0.968,same,same,ARNTL
A3SS,11:134038812:134038949:-@11:134038423|134038497:134038364:-,0.994,0.99,0.98,same,same,NCAPD3
A3SS,11:134121024:134121202:-@11:134120232|134120237:134120169:-,0.99,0.99,0.986,same,same,THYN1
A3SS,11:134131169:134131266:+@11:134131501|134131632:134131784:+,0.976,0.964,0.926,same,same,ACAD8
A3SS,11:13466571:13466728:-@11:13443362|13443385:13443189:-,0.946,0.888,0.966,same,same,BTBD10
A3SS,11:14380309:14380730:-@11:14317401|14317419:14317314:-,0.072,0.092,0.07,same,same,RRAS2
A3SS,11:16816035:16816261:-@11:16812746|16812749:16812558:-,0.944,0.954,0.928,same,same,PLEKHA7
A3SS,11:17097001:17097170:-@11:17096710|17096744:17096644:-,1,1,0.99,same,same,RPS13
A3SS,11:17099166:17099334:-@11:17099020|17099024:17098976:-,1,1,1,same,same,PIK3C2A
A3SS,11:17099166:17099334:-@11:17099020|17099024:17098976:-,1,1,1,same,same,RPS13
A3SS,11:1776136:1776258:-@11:1775368|1775485:1775224:-,0.01,0.008,0.01,same,same,CTSD
A3SS,11:1776136:1776258:-@11:1775368|1775485:1775224:-,0.01,0.008,0.01,same,same,RP11-295K3.1
A3SS,11:18108413:18108601:-@11:18105256|18105275:18105082:-,0.932,0.89,0.9,same,same,SAAL1
A3SS,11:18108413:18108601:-@11:18105256|18105278:18105082:-,0.976,0.944,0.954,same,same,SAAL1
A3SS,11:18108413:18108601:-@11:18105275|18105278:18105082:-,0.794,0.758,0.734,same,same,SAAL1
