15:66795502-66795396:-@15:66795088-66794950:-	RPL4
15:66795502-66795396:-@15:66795088-66794950:-	SNORD16
15:66795867-66795696:-@15:66795502-66795396:-	RPL4
15:66795867-66795696:-@15:66795502-66795396:-	SNORD18A
15:67458869-67459029:+@15:67459117-67459191:+	SMAD3
15:68118274-68118992:+@15:68119098-68120482:+	SKOR1
15:69745986-69746060:+@15:69747509-69747626:+	RPLP1
15:71404633-71404487:-@15:71403765-71402583:-	CT62
15:71404633-71404487:-@15:71403765-71402583:-	THSD4
15:72647965-72647900:-@15:72646078-72646032:-	HEXA
15:72647965-72647900:-@15:72646078-72646032:-	RP11-106M3.2
15:74005275-74005404:+@15:74005631-74006855:+	CD276
15:74326819-74326871:+@15:74327513-74328735:+	PML
15:74425088-74427604:+@15:74429086-74429141:+	ISLR2
15:74425088-74427767:+@15:74428997-74429141:+	ISLR2
15:74494791-74494759:-@15:74494655-74494496:-	STRA6
15:74753606-74753759:+@15:74754224-74754372:+	UBL7-AS1
15:74912350-74912566:+@15:74914461-74914557:+	CLK3
15:74914461-74914557:+@15:74914835-74914901:+	CLK3
15:75013394-75013308:-@15:75013115-75013061:-	CYP1A1
15:75015464-75014876:-@15:75014682-75014614:-	CYP1A1
15:75092753-75092846:+@15:75093022-75093087:+	CSK
15:75093022-75093087:+@15:75093164-75093263:+	CSK
15:75094036-75094231:+@15:75094338-75094424:+	CSK
15:75132982-75132839:-@15:75132657-75132575:-	ULK3
15:75134761-75134621:-@15:75134459-75134416:-	ULK3
15:75134761-75134621:-@15:75134536-75134416:-	ULK3
15:75135017-75134876:-@15:75134758-75134621:-	ULK3
15:75135017-75134876:-@15:75134761-75134621:-	ULK3
15:75135017-75134880:-@15:75134761-75134621:-	ULK3
15:75135017-75134880:-@15:75134790-75134621:-	ULK3
15:75146460-75146362:-@15:75144527-75144410:-	SCAMP2
15:75194404-75194291:-@15:75192478-75192333:-	CTD-2235H24.2
15:75194404-75194291:-@15:75192478-75192333:-	FAM219B
15:75195127-75194945:-@15:75194404-75192333:-	CTD-2235H24.2
15:75195127-75194945:-@15:75194404-75192333:-	FAM219B
15:75197572-75197495:-@15:75197053-75197005:-	FAM219B
15:75198706-75198619:-@15:75197572-75197005:-	FAM219B
15:75630403-75630474:+@15:75630696-75630761:+	COMMD4
15:75630403-75630479:+@15:75630696-75630761:+	COMMD4
15:75646591-75646618:+@15:75646772-75646833:+	NEIL1
15:75649243-75649134:-@15:75649026-75648947:-	MAN2C1
15:75651149-75651045:-@15:75650959-75650803:-	MAN2C1
15:75651766-75651669:-@15:75651494-75651400:-	MAN2C1
15:75654061-75653945:-@15:75653722-75653627:-	MAN2C1
15:78449250-78449504:+@15:78449890-78449973:+	IDH3A
15:78449250-78449504:+@15:78449915-78449973:+	IDH3A
15:78834519-78834561:+@15:78834825-78834987:+	PSMA4
15:78834519-78834561:+@15:78834918-78834987:+	PSMA4
15:79183331-79183356:+@15:79183826-79183914:+	MORF4L1
15:80445136-80445183:+@15:80445368-80445477:+	FAH
15:81616482-81616143:-@15:81614881-81614749:-	STARD5
15:82822779-82822714:-@15:82821289-82821163:-	RPS17
15:82823393-82823288:-@15:82822779-82822714:-	RPS17
15:82936363-82936283:-@15:82935618-82935531:-	GOLGA6L18
15:83207122-83207057:-@15:83205632-83205506:-	RPS17L
15:83207736-83207631:-@15:83207122-83207057:-	RPS17L
15:83425656-83425691:+@15:83425798-83425958:+	FSD2
15:83425656-83425691:+@15:83425798-83425958:+	RP11-752G15.6
15:83425656-83425691:+@15:83425798-83425958:+	SCARNA15
15:84871772-84871622:-@15:84869960-84868063:-	GOLGA2P7
15:85163833-85164003:+@15:85165809-85165945:+	ZSCAN2
15:85163833-85164003:+@15:85165877-85165945:+	ZSCAN2
15:85189579-85189204:-@15:85189067-85188702:-	WDR73
15:85189579-85189415:-@15:85189067-85188702:-	WDR73
15:85189579-85189415:-@15:85189316-85189204:-	WDR73
15:85191856-85191768:-@15:85191185-85191121:-	WDR73
15:89074946-89074844:-@15:89074704-89073854:-	DET1
15:89824996-89825066:+@15:89826367-89826481:+	FANCI
15:90768200-90768410:+@15:90768514-90768629:+	SEMA4B
15:90806198-90806377:+@15:90806987-90807290:+	RP11-697E2.6
15:90806198-90806377:+@15:90806987-90807290:+	TTLL13
15:91455273-91455509:+@15:91455747-91455894:+	MAN2A2
15:91455273-91455509:+@15:91455772-91455894:+	MAN2A2
15:91461424-91461618:+@15:91461875-91461985:+	MAN2A2
15:91479176-91479212:+@15:91479367-91479690:+	UNC45A
15:91479176-91479212:+@15:91479515-91479690:+	UNC45A
15:91491372-91491513:+@15:91491884-91492024:+	UNC45A
15:91492884-91492950:+@15:91493384-91493497:+	UNC45A
15:91499842-91500130:+@15:91500343-91500733:+	RCCD1
15:91525211-91524978:-@15:91524899-91524729:-	PRC1
15:91525211-91524978:-@15:91524899-91524729:-	PRC1-AS1
15:93426815-93426849:+@15:93426974-93427008:+	AC013394.2
15:93426815-93426849:+@15:93426974-93427008:+	CHD2
15:99669572-99672018:+@15:99672955-99675770:+	RP11-6O2.4
15:99669572-99672018:+@15:99672955-99675770:+	SYNM
15:99759253-99759103:-@15:99758918-99758793:-	TTC23
16:105777-105882:+@16:106539-106613:+	SNRNP25
16:109347-109247:-@16:109125-108972:-	RHBDF1
16:109347-109297:-@16:109091-108972:-	RHBDF1
16:11000356-11002006:+@16:11002886-11003044:+	CIITA
16:11133611-11133733:+@16:11136111-11136220:+	CLEC16A
16:1402103-1402160:+@16:1402240-1402307:+	GNPTG
16:1412207-1412321:+@16:1412453-1412535:+	GNPTG
16:1412207-1412535:+@16:1412612-1412743:+	GNPTG
16:14989371-14989551:+@16:14989830-14990013:+	NOMO1
16:1500667-1500498:-@16:1499328-1499277:-	CLCN7
16:15029017-15029133:+@16:15029202-15029254:+	NPIPA1
16:15029017-15029133:+@16:15029202-15029254:+	RP11-958N24.1
16:15125592-15125763:+@16:15126718-15126836:+	PDXDC1
16:15730199-15729513:-@16:15728788-15728614:-	KIAA0430
16:1574696-1574553:-@16:1573957-1573829:-	IFT140
16:1576797-1576620:-@16:1576078-1575888:-	IFT140
16:1576797-1576734:-@16:1576078-1575888:-	IFT140
16:15815491-15815279:-@16:15814908-15814696:-	MYH11
16:15815491-15815279:-@16:15814908-15814696:-	NDE1
16:16427504-16427620:+@16:16427671-16427741:+	NPIPA7
16:16427504-16427620:+@16:16427671-16427741:+	PKD1P1
16:1705878-1705937:+@16:1706650-1706993:+	CRAMP1L
16:1705878-1705937:+@16:1706650-1706993:+	LA16c-431H6.6
16:1817806-1817919:+@16:1818070-1818108:+	MAPK8IP3
16:1821411-1821071:-@16:1820994-1820882:-	NME3
16:1821411-1821270:-@16:1821172-1821071:-	NME3
16:1821411-1821281:-@16:1821172-1821071:-	NME3
16:1821411-1821281:-@16:1821192-1821071:-	NME3
16:1821411-1821306:-@16:1821192-1821071:-	NME3
16:1825042-1825133:+@16:1825316-1825409:+	EME2
16:1828613-1827947:-@16:1827873-1827748:-	EME2
16:1828613-1827947:-@16:1827873-1827748:-	SPSB3
16:1828613-1828135:-@16:1828049-1827947:-	EME2
16:1828613-1828135:-@16:1828049-1827947:-	SPSB3
16:1828613-1828436:-@16:1828322-1828135:-	EME2
16:1828613-1828436:-@16:1828322-1828135:-	SPSB3
16:1836538-1836656:+@16:1836739-1836956:+	NUBP2
16:1836538-1836656:+@16:1836739-1836956:+	SPSB3
16:1836538-1836656:+@16:1836758-1836956:+	NUBP2
16:1836538-1836656:+@16:1836758-1836956:+	SPSB3
16:1836538-1836656:+@16:1837678-1837832:+	NUBP2
16:1836538-1836656:+@16:1837678-1837832:+	SPSB3
16:1836538-1836956:+@16:1837678-1837832:+	NUBP2
16:1836538-1836956:+@16:1837678-1837832:+	SPSB3
16:1837942-1838052:+@16:1838139-1838208:+	NUBP2
16:1837942-1838052:+@16:1838139-1838208:+	SPSB3
16:1837942-1838052:+@16:1838162-1838208:+	NUBP2
16:1837942-1838052:+@16:1838162-1838208:+	SPSB3
16:18428824-18428708:-@16:18428617-18428568:-	NPIPA8
16:18428824-18428708:-@16:18428617-18428568:-	RP11-1212A22.1
16:18468926-18468810:-@16:18468741-18468689:-	NPIPA7
16:18468926-18468810:-@16:18468741-18468689:-	PKD1P5
16:18468926-18468810:-@16:18468741-18468689:-	RP11-1212A22.1
16:18796145-18796060:-@16:18794424-18794290:-	RPS15A
16:19775170-19775222:+@16:19775357-19775434:+	CTD-2380F24.1
16:19775170-19775222:+@16:19775357-19775434:+	IQCK
16:19867809-19867883:+@16:19868777-19868907:+	GPRC5B
16:19867809-19867883:+@16:19868777-19868907:+	IQCK
16:1991406-1991258:-@16:1990893-1990779:-	MSRB1
16:2011498-2011637:+@16:2011798-2011976:+	NDUFB10
16:2012657-2012498:-@16:2012271-2012062:-	RPS2
16:2012657-2012498:-@16:2012271-2012062:-	SNORA10
16:2012910-2012737:-@16:2012657-2012498:-	RPS2
16:2013257-2012737:-@16:2012657-2012498:-	RPS2
16:2013257-2012737:-@16:2012657-2012498:-	SNORA64
16:2013257-2012911:-@16:2012698-2012498:-	RPS2
16:2013257-2012911:-@16:2012698-2012498:-	SNORA64
16:2013257-2013150:-@16:2012657-2012498:-	RPS2
16:2013257-2013150:-@16:2012657-2012498:-	SNORA64
16:2013257-2013150:-@16:2012910-2012498:-	RPS2
16:2013257-2013150:-@16:2012910-2012498:-	SNORA64
16:2013257-2013150:-@16:2012910-2012737:-	RPS2
16:2013257-2013150:-@16:2012910-2012737:-	SNORA64
16:2024057-2024108:+@16:2024182-2024293:+	TBL3
16:2024057-2024108:+@16:2024198-2024293:+	TBL3
16:2050482-2050392:-@16:2050257-2049497:-	ZNF598
16:2050482-2050410:-@16:2050257-2049497:-	ZNF598
16:2052733-2052522:-@16:2052424-2052207:-	ZNF598
16:21172299-21172329:+@16:21172406-21172599:+	TMEM159
16:2142189-2142048:-@16:2141907-2141782:-	PKD1
16:2142189-2142048:-@16:2141907-2141782:-	RP11-304L19.1
16:21467193-21466997:-@16:21466828-21466664:-	CTD-2547E10.2
16:2147985-2147869:-@16:2147778-2147729:-	PKD1
16:2147985-2147869:-@16:2147781-2147729:-	PKD1
16:2153896-2153517:-@16:2153391-2153267:-	PKD1
16:2156025-2155866:-@16:2155475-2155323:-	PKD1
16:2156025-2155866:-@16:2155708-2155323:-	PKD1
16:21850631-21850571:-@16:21850461-21850426:-	NPIPB4
16:21899434-21899238:-@16:21899069-21898905:-	RP11-645C24.2
16:2202821-2202886:+@16:2202990-2203223:+	RAB26
16:2202990-2203046:+@16:2203147-2203223:+	RAB26
16:22494352-22494548:+@16:22494717-22494881:+	NPIPB5
16:22494352-22494548:+@16:22494717-22494881:+	SMG1P1
16:2256359-2256410:+@16:2256480-2256660:+	MLST8
16:2256359-2256410:+@16:2256485-2256660:+	MLST8
16:2256359-2256410:+@16:2256498-2256660:+	MLST8
16:2256359-2256410:+@16:2256556-2256660:+	MLST8
16:2258211-2258335:+@16:2258451-2258614:+	MLST8
16:2258451-2258614:+@16:2258760-2259413:+	BRICD5
16:2258451-2258614:+@16:2258760-2259413:+	MLST8
16:2279571-2279676:+@16:2282172-2282365:+	E4F1
16:2287377-2287477:+@16:2287541-2287650:+	DNASE1L2
16:23505699-23505620:-@16:23504779-23504681:-	GGA2
16:23505699-23505624:-@16:23504779-23504681:-	GGA2
16:23505699-23505624:-@16:23504908-23504681:-	GGA2
16:240134-239967:-@16:239338-238968:-	LUC7L
16:24816335-24816472:+@16:24816926-24817054:+	CTD-2515A14.1
16:24816335-24816472:+@16:24816926-24817054:+	TNRC6A
16:24816335-24816472:+@16:24816995-24817054:+	CTD-2515A14.1
16:24816335-24816472:+@16:24816995-24817054:+	TNRC6A
16:2510146-2510382:+@16:2510624-2510694:+	C16orf59
16:2510284-2510382:+@16:2510624-2510694:+	C16orf59
16:2570770-2570906:+@16:2570985-2571124:+	AMDHD2
16:2570770-2570906:+@16:2570985-2571124:+	ATP6C
16:2578453-2578560:+@16:2578651-2578719:+	AMDHD2
16:2578453-2578560:+@16:2578651-2578719:+	CEMP1
16:27221414-27221688:+@16:27221903-27221942:+	KDM8
16:27238157-27238041:-@16:27237167-27237047:-	NSMCE1
16:27253210-27253120:-@16:27252805-27252674:-	NSMCE1
16:27476157-27475641:-@16:27474913-27474862:-	GTF3C1
16:27476157-27475716:-@16:27474913-27474862:-	GTF3C1
16:278401-278332:-@16:277335-277241:-	LUC7L
16:2807473-2807580:+@16:2807782-2807946:+	SRRM2
16:2820859-2821050:+@16:2821370-2821411:+	SRRM2
16:2822103-2821995:-@16:2821605-2821415:-	SRRM2
16:2822103-2821995:-@16:2821605-2821415:-	TCEB2
16:2835172-2835003:-@16:2834803-2833954:-	PRSS33
16:28488956-28488785:-@16:28488680-28488600:-	CLN3
16:28493703-28493648:-@16:28493519-28493426:-	CLN3
16:28493866-28493798:-@16:28493703-28493648:-	CLN3
16:28493993-28493929:-@16:28493703-28493648:-	CLN3
16:28493993-28493947:-@16:28493866-28493648:-	CLN3
16:28503156-28503035:-@16:28502881-28502803:-	CLN3
16:28503363-28503341:-@16:28503156-28503035:-	CLN3
16:28503536-28503341:-@16:28503156-28503035:-	CLN3
16:28506420-28507410:+@16:28507438-28509317:+	APOBR
16:28506420-28507410:+@16:28507438-28509317:+	CLN3
16:28606996-28606871:-@16:28606785-28606688:-	SULT1A2
16:28745841-28746000:+@16:28746099-28746164:+	EIF3C
16:28745841-28746000:+@16:28746099-28746164:+	RP11-57A19.4
16:2880416-2880494:+@16:2880695-2880797:+	ZG16B
16:28846599-28846720:+@16:28846867-28847079:+	ATXN2L
16:28846599-28846720:+@16:28846867-28847079:+	RP11-24N18.1
16:28846599-28846720:+@16:28846870-28847079:+	ATXN2L
16:28846599-28846720:+@16:28846870-28847079:+	RP11-24N18.1
16:28846599-28846720:+@16:28846876-28847079:+	ATXN2L
16:28846599-28846720:+@16:28846876-28847079:+	RP11-24N18.1
16:28847254-28847443:+@16:28847770-28847806:+	ATXN2L
16:28847254-28847443:+@16:28847770-28847806:+	RP11-24N18.1
16:28847254-28847443:+@16:28848049-28848558:+	ATXN2L
16:28847254-28847443:+@16:28848049-28848558:+	RP11-24N18.1
16:28847254-28847443:+@16:28848069-28848558:+	ATXN2L
16:28847254-28847443:+@16:28848069-28848558:+	RP11-24N18.1
16:28847254-28847443:+@16:28848072-28848558:+	ATXN2L
16:28847254-28847443:+@16:28848072-28848558:+	RP11-24N18.1
16:28847254-28847806:+@16:28848049-28848558:+	ATXN2L
16:28847254-28847806:+@16:28848049-28848558:+	RP11-24N18.1
16:28992791-28992936:+@16:28993677-28993866:+	RP11-264B17.3
16:28992791-28992936:+@16:28993677-28993866:+	SPNS1
16:29809914-29810068:+@16:29810296-29810505:+	KIF22
16:29810585-29810815:+@16:29810949-29811102:+	KIF22
16:29872580-29872427:-@16:29871983-29871902:-	CDIPT
16:29874190-29874136:-@16:29874041-29873907:-	CDIPT
16:30006784-30006664:-@16:30006538-30006424:-	HIRIP3
16:30006784-30006664:-@16:30006538-30006424:-	INO80E
16:30007565-30007712:+@16:30007868-30007938:+	HIRIP3
16:30007565-30007712:+@16:30007868-30007938:+	INO80E
16:30012533-30012851:+@16:30015889-30015978:+	INO80E
16:30021661-30021594:-@16:30021347-30021282:-	DOC2A
16:30094067-30094168:+@16:30094715-30094888:+	PPP4C
16:30094067-30094284:+@16:30094715-30094888:+	PPP4C
16:30094715-30094888:+@16:30094976-30095102:+	PPP4C
16:30124385-30124343:-@16:30124114-30123979:-	GDPD3
16:30128324-30128215:-@16:30128111-30127957:-	MAPK3
16:30128324-30128272:-@16:30128107-30127957:-	MAPK3
16:30196530-30196728:+@16:30197919-30198041:+	CORO1A
16:30198137-30198266:+@16:30198360-30198544:+	CORO1A
16:30214011-30214137:+@16:30214233-30214327:+	SLX1A-SULT1A3
16:30214011-30214137:+@16:30214233-30214327:+	SULT1A3
16:30214011-30214327:+@16:30214826-30215006:+	SLX1A-SULT1A3
16:30214011-30214327:+@16:30214826-30215006:+	SULT1A3
16:3040088-3040123:+@16:3040553-3040588:+	LINC00514
16:30662917-30662989:+@16:30663117-30663285:+	PRR14
16:30664042-30664163:+@16:30664235-30664424:+	PRR14
16:3073531-3073475:-@16:3073362-3073234:-	HCFC1R1
16:3073969-3073848:-@16:3073531-3073234:-	HCFC1R1
16:3075709-3075824:+@16:3075925-3076289:+	THOC6
16:3075925-3075989:+@16:3076064-3076167:+	THOC6
16:3075925-3075989:+@16:3076064-3076289:+	THOC6
16:3075925-3076167:+@16:3076252-3076289:+	THOC6
16:3076064-3076167:+@16:3076252-3076289:+	THOC6
16:30762427-30762538:+@16:30762870-30762924:+	PHKG2
16:30762427-30762538:+@16:30762870-30762924:+	RP11-2C24.4
16:30762427-30762602:+@16:30762870-30762924:+	PHKG2
16:30762427-30762602:+@16:30762870-30762924:+	RP11-2C24.4
16:30770568-30770499:-@16:30770422-30770333:-	C16orf93
16:30770568-30770499:-@16:30770422-30770333:-	PHKG2
16:30771045-30770975:-@16:30770779-30770663:-	C16orf93
16:30771045-30770975:-@16:30770779-30770663:-	PHKG2
16:30771045-30770975:-@16:30770878-30770663:-	C16orf93
16:30771045-30770975:-@16:30770878-30770663:-	PHKG2
16:30771989-30771927:-@16:30771774-30771605:-	C16orf93
16:30771989-30771927:-@16:30771774-30771605:-	PHKG2
16:30780507-30780719:+@16:30780796-30780921:+	RNF40
16:3080596-3080450:-@16:3079740-3079546:-	CCDC64B
16:31045547-31045646:+@16:31045783-31045857:+	STX4
16:31050862-31050972:+@16:31051044-31051139:+	STX4
16:31051044-31051139:+@16:31051233-31051489:+	STX4
16:31120994-31121104:+@16:31121398-31121445:+	BCKDK
16:31120994-31121104:+@16:31121425-31121445:+	BCKDK
16:31121722-31121820:+@16:31122412-31122540:+	BCKDK
16:31123190-31123348:+@16:31123442-31123888:+	BCKDK
16:31141777-31141927:+@16:31142067-31142221:+	KAT8
16:3117378-3117416:+@16:3117555-3117614:+	IL32
16:3118991-3119110:+@16:3119282-3119552:+	IL32
16:3118991-3119110:+@16:3119282-3119552:+	RNU1-125P
16:31196260-31196500:+@16:31199646-31199678:+	FUS
16:31473452-31473516:+@16:31474093-31474238:+	ARMC5
16:31519705-31519590:-@16:31519454-31519395:-	C16orf58
16:31993191-31993319:+@16:31993442-31993510:+	RP11-1166P10.1
16:343718-343488:-@16:339607-339440:-	AXIN1
16:3652308-3652119:-@16:3651192-3650980:-	SLX4
16:3707000-3707112:+@16:3707188-3707342:+	DNASE1
16:3707000-3707112:+@16:3707188-3707342:+	TRAP1
16:419220-419068:-@16:418635-418501:-	MRPL28
16:420225-419931:-@16:419211-418501:-	MRPL28
16:420225-419931:-@16:419220-418501:-	MRPL28
16:4310596-4310456:-@16:4310246-4310091:-	TFAP4
16:4312423-4312325:-@16:4311950-4311780:-	TFAP4
16:448208-448385:+@16:448990-449123:+	NME4
16:448208-448394:+@16:448990-449123:+	NME4
16:4492269-4492421:+@16:4493018-4493165:+	DNAJA3
16:4524793-4524555:-@16:4524167-4524094:-	HMOX2
16:4524793-4524555:-@16:4524167-4524094:-	NMRAL1
16:456346-456397:+@16:456685-456833:+	DECR2
16:456346-456397:+@16:456685-456833:+	NME4
16:456685-456833:+@16:456890-456952:+	DECR2
16:456685-456833:+@16:456890-456952:+	NME4
16:460972-461076:+@16:461361-461578:+	DECR2
16:50321823-50321998:+@16:50322038-50322261:+	ADCY7
16:5077380-5077279:-@16:5077199-5077136:-	NAGPA
16:5077380-5077279:-@16:5077199-5077136:-	RP11-165E7.1
16:5140566-5140433:-@16:5140350-5140085:-	FAM86A
16:53243394-53243453:+@16:53243617-53243725:+	CHD9
16:56531792-56531655:-@16:56530991-56530879:-	BBS2
16:56536720-56536585:-@16:56536368-56536229:-	BBS2
16:56536720-56536614:-@16:56536368-56536229:-	BBS2
16:56660378-56660443:+@16:56660792-56661024:+	MT1E
16:56704418-56704483:+@16:56704810-56705041:+	MT1H
16:57061984-57062067:+@16:57062214-57062297:+	NLRC5
16:57061984-57062115:+@16:57062214-57062297:+	NLRC5
16:57179997-57180233:+@16:57181463-57181876:+	CPNE2
16:57770890-57770975:+@16:57771138-57771195:+	KATNB1
16:57789702-57789829:+@16:57789904-57789978:+	KATNB1
16:57789753-57789829:+@16:57789904-57789978:+	KATNB1
16:58036383-58036403:+@16:58036520-58036549:+	USB1
16:58149361-58149173:-@16:58148824-58148714:-	C16orf80
16:58549695-58549784:+@16:58549857-58550001:+	SETD6
16:58710250-58710193:-@16:58709926-58709844:-	SLC38A7
16:58710250-58710193:-@16:58709958-58709844:-	SLC38A7
16:630183-630263:+@16:630858-630972:+	PIGQ
16:64720-64652:-@16:64511-64085:-	DDX11L10
16:64720-64652:-@16:64511-64085:-	WASH4P
16:65633-65481:-@16:64720-64085:-	DDX11L10
16:65633-65481:-@16:64720-64085:-	WASH4P
16:67166349-67166428:+@16:67166720-67166814:+	C16orf70
16:67199425-67199533:+@16:67199622-67199749:+	HSF4
16:67199425-67199533:+@16:67199622-67199749:+	RP11-5A19.5
16:67199849-67199914:+@16:67200223-67200298:+	HSF4
16:67199849-67199914:+@16:67200227-67200298:+	HSF4
16:67199849-67199973:+@16:67200223-67200298:+	HSF4
16:67203182-67203251:+@16:67203534-67203848:+	HSF4
16:67208065-67208243:+@16:67208524-67208847:+	NOL3
16:67208065-67208357:+@16:67208524-67208847:+	NOL3
16:67208065-67208367:+@16:67208524-67208847:+	NOL3
16:67214569-67214478:-@16:67214230-67213944:-	KIAA0895L
16:67218960-67218805:-@16:67218713-67218589:-	EXOC3L1
16:67226664-67226727:+@16:67226912-67227073:+	E2F4
16:67226664-67226773:+@16:67226912-67227073:+	E2F4
16:67262398-67262534:+@16:67262700-67262784:+	TMEM208
16:67262398-67262560:+@16:67262700-67262784:+	TMEM208
16:67262700-67262739:+@16:67262879-67263181:+	TMEM208
16:67262700-67262784:+@16:67262879-67263181:+	TMEM208
16:67311413-67314446:+@16:67314614-67314709:+	PLEKHG4
16:67427-67291:-@16:67051-66916:-	WASH4P
16:67574361-67574404:+@16:67574455-67574607:+	FAM65A
16:67574361-67574404:+@16:67574482-67574607:+	FAM65A
16:67579852-67579935:+@16:67580044-67580134:+	FAM65A
16:67859570-67859739:+@16:67859820-67859979:+	TSNAXIP1
16:67859570-67859979:+@16:67860055-67860185:+	TSNAXIP1
16:67864451-67864293:-@16:67863991-67863668:-	CENPT
16:67864451-67864293:-@16:67863991-67863668:-	TSNAXIP1
16:67865261-67865119:-@16:67864451-67863668:-	CENPT
16:67865261-67865119:-@16:67864451-67863668:-	TSNAXIP1
16:67866448-67866131:-@16:67866011-67865915:-	CENPT
16:67866448-67866131:-@16:67866011-67865915:-	TSNAXIP1
16:67866448-67866131:-@16:67866039-67865915:-	CENPT
16:67866448-67866131:-@16:67866039-67865915:-	TSNAXIP1
16:67866448-67866358:-@16:67866011-67865915:-	CENPT
16:67866448-67866358:-@16:67866011-67865915:-	TSNAXIP1
16:67866448-67866358:-@16:67866218-67866131:-	CENPT
16:67866448-67866358:-@16:67866253-67866131:-	CENPT
16:67866448-67866358:-@16:67866257-67866131:-	CENPT
16:67915168-67915320:+@16:67915400-67915436:+	EDC4
16:67915571-67915748:+@16:67915857-67916012:+	EDC4
16:67916861-67916909:+@16:67917018-67917080:+	CTC-479C5.10
16:67916861-67916909:+@16:67917018-67917080:+	EDC4
16:67969381-67969199:-@16:67968851-67968700:-	CTC-479C5.12
16:67969381-67969199:-@16:67968851-67968700:-	PSMB10
16:67969381-67969323:-@16:67968851-67968700:-	CTC-479C5.12
16:67969381-67969323:-@16:67968851-67968700:-	PSMB10
16:67970215-67970118:-@16:67970006-67969866:-	CTC-479C5.12
16:67970215-67970118:-@16:67970006-67969866:-	PSMB10
16:67979456-67979272:-@16:67979123-67978990:-	SLC12A4
16:67984963-67984865:-@16:67984614-67984557:-	SLC12A4
16:67985207-67985043:-@16:67984963-67984865:-	SLC12A4
16:68266718-68266664:-@16:68266590-68266480:-	ESRP2
16:68266718-68266664:-@16:68266620-68266480:-	ESRP2
16:68308594-68308779:+@16:68309030-68309152:+	SLC7A6
16:68331137-68331379:+@16:68332394-68335722:+	SLC7A6
16:68331137-68331379:+@16:68332394-68335722:+	SLC7A6OS
16:69373909-69373995:+@16:69374097-69374235:+	NIP7
16:69373909-69373995:+@16:69374097-69374235:+	RP11-343C2.7
16:69373909-69373995:+@16:69374097-69374235:+	RP11-343C2.9
16:69402498-69402490:-@16:69402385-69402279:-	TERF2
16:69965412-69965483:+@16:69965705-69965793:+	WWP2
16:70162687-70162768:+@16:70162862-70163025:+	PDPR
16:703746-703803:+@16:705029-705147:+	LA16c-349E10.1
16:703746-703803:+@16:705029-705147:+	WDR90
16:70404126-70404288:+@16:70405275-70405466:+	DDX19A
16:70500785-70500857:+@16:70501277-70501374:+	FUK
16:70500785-70501374:+@16:70501789-70501869:+	FUK
16:705058-705147:+@16:705307-705468:+	LA16c-349E10.1
16:705058-705147:+@16:705307-705468:+	WDR90
16:70512454-70512553:+@16:70512700-70513306:+	FUK
16:70512454-70512553:+@16:70513083-70513306:+	FUK
16:70543291-70543134:-@16:70542367-70542309:-	COG4
16:705773-705885:+@16:706302-706537:+	LA16c-349E10.1
16:705773-705885:+@16:706302-706537:+	WDR90
16:705773-705889:+@16:706302-706537:+	LA16c-349E10.1
16:705773-705889:+@16:706302-706537:+	WDR90
16:716455-716598:+@16:716673-716792:+	WDR90
16:718353-718411:+@16:718488-718569:+	RHOT2
16:718353-718411:+@16:718488-718699:+	RHOT2
16:718353-718411:+@16:718656-718699:+	RHOT2
16:718353-718411:+@16:718659-718699:+	RHOT2
16:718353-718569:+@16:718656-718699:+	RHOT2
16:71842053-71841918:-@16:71841741-71841704:-	AP1G1
16:71842716-71842666:-@16:71842580-71842408:-	AP1G1
16:718488-718569:+@16:718656-718699:+	RHOT2
16:718656-718699:+@16:720123-720175:+	RHOT2
16:719553-719606:+@16:720123-720175:+	RHOT2
16:720123-720175:+@16:720249-720357:+	RHOT2
16:720123-720175:+@16:720266-720357:+	RHOT2
16:720892-721000:+@16:721083-721203:+	RHOT2
16:720892-721000:+@16:721115-721203:+	RHOT2
16:72132826-72132944:+@16:72133103-72133179:+	DHX38
16:721860-722002:+@16:722084-722181:+	RHOT2
16:722254-722384:+@16:722489-722566:+	RHOT2
16:722254-722566:+@16:722703-722825:+	RHOT2
16:731793-731880:+@16:732020-732076:+	JMJD8
16:731793-731880:+@16:732020-732076:+	STUB1
16:731793-731880:+@16:732059-732076:+	JMJD8
16:731793-731880:+@16:732059-732076:+	STUB1
16:731793-731903:+@16:732020-732076:+	JMJD8
16:731793-731903:+@16:732020-732076:+	STUB1
16:733598-733530:-@16:733441-733322:-	JMJD8
16:733909-733861:-@16:733781-733685:-	JMJD8
16:734155-733861:-@16:733781-733685:-	JMJD8
16:734155-733910:-@16:733781-733685:-	JMJD8
16:734155-734066:-@16:733909-733861:-	JMJD8
16:736186-736068:-@16:735990-735869:-	WDR24
16:74386276-74386195:-@16:74386101-74385938:-	RP11-252A24.2
16:74497377-74497254:-@16:74496528-74496386:-	GLG1
16:74709302-74709222:-@16:74708998-74708858:-	MLKL
16:74709302-74709253:-@16:74708998-74708858:-	MLKL
16:773936-773857:-@16:773161-772922:-	CCDC78
16:778116-778233:+@16:778316-778424:+	HAGHL
16:778316-778424:+@16:778504-778604:+	HAGHL
16:779009-779088:+@16:779288-779715:+	HAGHL
16:838931-839125:+@16:839210-839360:+	CHTF18
16:840007-840081:+@16:840177-840269:+	CHTF18
16:84164036-84163942:-@16:84163776-84163591:-	HSDL1
16:84214792-84214649:-@16:84213950-84213776:-	TAF1C
